DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 7.00-23
HARDWARE 00114-A989
MAP_VERSION 8.0
HW_TYPE 7
VersaPogoFsx 0
VersaV6CuffFsx 1
파일 이름 C:\Tekscan\FScan\Database\MOVIES\이재영\03R.fsx
SENSOR_TYPE FSCAN
ROWS 60
COLS 21
ROW_SPACING 0.508 centimeters
COL_SPACING 0.508 centimeters
SENSEL_AREA 0.258064 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.01
MICRO_SECOND 1
TIME 2021-12-09 5:07:15.28오후
SATURATION_PRESSURE 713.825 KPa 
CALIBRATION_POINT_1 179 (Pounds) 11022 (Raw Sum) 474 (Number of Loaded Cells)
CALIBRATION_MODE_1 단계
CALIBRATION_INFO C:\Tekscan\FScan\Database\MOVIES\이재영\03R.fsx
SENSITIVITY 기본
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 8523
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
1507, 15.06, 2021-12-09 5:07:30.34오후, 11.74, 9.22, 18
1508, 15.07, 2021-12-09 5:07:30.35오후, 11.71, 9.22, 18
1509, 15.08, 2021-12-09 5:07:30.36오후, -0.51, -0.51, 0
1510, 15.09, 2021-12-09 5:07:30.37오후, 21.64, 8.38, 22
1511, 15.1, 2021-12-09 5:07:30.38오후, -0.51, -0.51, 0
1512, 15.11, 2021-12-09 5:07:30.39오후, 11.73, 9.22, 17
1513, 15.12, 2021-12-09 5:07:30.4오후, 11.72, 9.21, 16
1514, 15.13, 2021-12-09 5:07:30.41오후, 11.72, 9.21, 16
1515, 15.14, 2021-12-09 5:07:30.42오후, 11.70, 9.19, 15
1516, 15.15, 2021-12-09 5:07:30.43오후, 14.34, 9.13, 25
1517, 15.16, 2021-12-09 5:07:30.44오후, 14.85, 9.14, 30
1518, 15.17, 2021-12-09 5:07:30.45오후, 14.09, 9.13, 25
1519, 15.18, 2021-12-09 5:07:30.46오후, 14.61, 9.15, 29
1520, 15.19, 2021-12-09 5:07:30.47오후, 17.83, 8.80, 53
1521, 15.2, 2021-12-09 5:07:30.48오후, 17.85, 8.80, 53
1522, 15.21, 2021-12-09 5:07:30.49오후, 11.71, 9.17, 16
1523, 15.22, 2021-12-09 5:07:30.5오후, 14.64, 9.09, 29
1524, 15.23, 2021-12-09 5:07:30.51오후, 14.30, 9.13, 23
1525, 15.24, 2021-12-09 5:07:30.52오후, 17.86, 8.77, 48
1526, 15.25, 2021-12-09 5:07:30.53오후, 17.84, 8.69, 39
1527, 15.26, 2021-12-09 5:07:30.54오후, 21.59, 8.38, 24
1528, 15.27, 2021-12-09 5:07:30.55오후, 17.90, 8.77, 53
1529, 15.28, 2021-12-09 5:07:30.56오후, 17.69, 8.79, 57
1530, 15.29, 2021-12-09 5:07:30.57오후, 17.72, 8.71, 41
1531, 15.3, 2021-12-09 5:07:30.58오후, 21.61, 8.38, 23
1532, 15.31, 2021-12-09 5:07:30.59오후, 17.26, 8.74, 42
1533, 15.32, 2021-12-09 5:07:30.6오후, 20.72, 7.50, 80
1534, 15.33, 2021-12-09 5:07:30.61오후, 24.22, 6.55, 197
1535, 15.34, 2021-12-09 5:07:30.62오후, 25.27, 6.32, 527
1536, 15.35, 2021-12-09 5:07:30.63오후, 26.30, 6.02, 1255
1537, 15.36, 2021-12-09 5:07:30.64오후, 26.43, 5.80, 2518
1538, 15.37, 2021-12-09 5:07:30.65오후, 26.24, 5.70, 3355
1539, 15.38, 2021-12-09 5:07:30.66오후, 25.87, 5.66, 4003
1540, 15.39, 2021-12-09 5:07:30.67오후, 25.32, 5.74, 4647
1541, 15.4, 2021-12-09 5:07:30.68오후, 24.81, 5.76, 5009
1542, 15.41, 2021-12-09 5:07:30.69오후, 24.11, 5.90, 5118
1543, 15.42, 2021-12-09 5:07:30.7오후, 23.23, 5.99, 5111
1544, 15.43, 2021-12-09 5:07:30.71오후, 22.32, 6.06, 5101
1545, 15.44, 2021-12-09 5:07:30.72오후, 21.48, 6.07, 5134
1546, 15.45, 2021-12-09 5:07:30.73오후, 20.50, 6.02, 5130
1547, 15.46, 2021-12-09 5:07:30.74오후, 19.31, 5.88, 5397
1548, 15.47, 2021-12-09 5:07:30.75오후, 18.17, 5.73, 5498
1549, 15.48, 2021-12-09 5:07:30.76오후, 17.09, 5.58, 5569
1550, 15.49, 2021-12-09 5:07:30.77오후, 16.11, 5.47, 5588
1551, 15.5, 2021-12-09 5:07:30.78오후, 15.28, 5.35, 5656
1552, 15.51, 2021-12-09 5:07:30.79오후, 14.74, 5.29, 5693
1553, 15.52, 2021-12-09 5:07:30.8오후, 14.24, 5.21, 5758
1554, 15.53, 2021-12-09 5:07:30.81오후, 13.77, 5.15, 5823
1555, 15.54, 2021-12-09 5:07:30.82오후, 13.18, 5.08, 5788
1556, 15.55, 2021-12-09 5:07:30.83오후, 12.63, 4.99, 5731
1557, 15.56, 2021-12-09 5:07:30.84오후, 12.06, 4.94, 5648
1558, 15.57, 2021-12-09 5:07:30.85오후, 11.57, 4.85, 5502
1559, 15.58, 2021-12-09 5:07:30.86오후, 11.24, 4.80, 5421
1560, 15.59, 2021-12-09 5:07:30.87오후, 10.99, 4.75, 5332
1561, 15.6, 2021-12-09 5:07:30.88오후, 10.84, 4.73, 5328
1562, 15.61, 2021-12-09 5:07:30.89오후, 10.75, 4.73, 5269
1563, 15.62, 2021-12-09 5:07:30.9오후, 10.80, 4.75, 5227
1564, 15.63, 2021-12-09 5:07:30.91오후, 10.95, 4.75, 5198
1565, 15.64, 2021-12-09 5:07:30.92오후, 11.29, 4.78, 5195
1566, 15.65, 2021-12-09 5:07:30.93오후, 11.89, 4.81, 5247
1567, 15.66, 2021-12-09 5:07:30.94오후, 12.65, 4.86, 5316
1568, 15.67, 2021-12-09 5:07:30.95오후, 13.43, 4.88, 5283
1569, 15.68, 2021-12-09 5:07:30.96오후, 14.66, 4.96, 5393
1570, 15.69, 2021-12-09 5:07:30.97오후, 15.57, 4.99, 5471
1571, 15.7, 2021-12-09 5:07:30.98오후, 16.38, 5.09, 5693
1572, 15.71, 2021-12-09 5:07:30.99오후, 16.94, 5.18, 5846
1573, 15.72, 2021-12-09 5:07:31오후, 17.32, 5.28, 5951
1574, 15.73, 2021-12-09 5:07:31.01오후, 17.61, 5.39, 6038
1575, 15.74, 2021-12-09 5:07:31.02오후, 17.82, 5.50, 6107
1576, 15.75, 2021-12-09 5:07:31.03오후, 17.85, 5.59, 6211
1577, 15.76, 2021-12-09 5:07:31.04오후, 17.97, 5.72, 6236
1578, 15.77, 2021-12-09 5:07:31.05오후, 18.08, 5.79, 6201
1579, 15.78, 2021-12-09 5:07:31.06오후, 18.17, 5.88, 6208
1580, 15.79, 2021-12-09 5:07:31.07오후, 18.25, 5.94, 6213
1581, 15.8, 2021-12-09 5:07:31.08오후, 18.11, 5.99, 6235
1582, 15.81, 2021-12-09 5:07:31.09오후, 17.81, 6.03, 6294
1583, 15.82, 2021-12-09 5:07:31.1오후, 17.46, 6.06, 6366
1584, 15.83, 2021-12-09 5:07:31.11오후, 17.05, 6.09, 6420
1585, 15.84, 2021-12-09 5:07:31.12오후, 16.66, 6.11, 6411
1586, 15.85, 2021-12-09 5:07:31.13오후, 16.30, 6.14, 6441
1587, 15.86, 2021-12-09 5:07:31.14오후, 15.87, 6.16, 6437
1588, 15.87, 2021-12-09 5:07:31.15오후, 15.56, 6.23, 6393
1589, 15.88, 2021-12-09 5:07:31.16오후, 15.18, 6.25, 6367
1590, 15.89, 2021-12-09 5:07:31.17오후, 14.88, 6.28, 6349
1591, 15.9, 2021-12-09 5:07:31.18오후, 14.55, 6.34, 6348
1592, 15.91, 2021-12-09 5:07:31.19오후, 14.29, 6.38, 6393
1593, 15.92, 2021-12-09 5:07:31.2오후, 13.99, 6.42, 6448
1594, 15.93, 2021-12-09 5:07:31.21오후, 13.65, 6.48, 6566
1595, 15.94, 2021-12-09 5:07:31.22오후, 13.20, 6.50, 6614
1596, 15.95, 2021-12-09 5:07:31.23오후, 12.90, 6.53, 6795
1597, 15.96, 2021-12-09 5:07:31.24오후, 12.50, 6.54, 6999
1598, 15.97, 2021-12-09 5:07:31.25오후, 12.13, 6.55, 7143
1599, 15.98, 2021-12-09 5:07:31.26오후, 11.84, 6.55, 7372
1600, 15.99, 2021-12-09 5:07:31.27오후, 11.66, 6.55, 7633
1601, 16, 2021-12-09 5:07:31.28오후, 11.43, 6.54, 7806
1602, 16.01, 2021-12-09 5:07:31.29오후, 11.29, 6.53, 8047
1603, 16.02, 2021-12-09 5:07:31.3오후, 11.04, 6.50, 8209
1604, 16.03, 2021-12-09 5:07:31.31오후, 10.82, 6.47, 8350
1605, 16.04, 2021-12-09 5:07:31.32오후, 10.63, 6.43, 8483
1606, 16.05, 2021-12-09 5:07:31.33오후, 10.41, 6.41, 8512
1607, 16.06, 2021-12-09 5:07:31.34오후, 10.25, 6.37, 8483
1608, 16.07, 2021-12-09 5:07:31.35오후, 10.00, 6.32, 8421
1609, 16.08, 2021-12-09 5:07:31.36오후, 9.84, 6.28, 8399
1610, 16.09, 2021-12-09 5:07:31.37오후, 9.77, 6.24, 8315
1611, 16.1, 2021-12-09 5:07:31.38오후, 9.65, 6.21, 8145
1612, 16.11, 2021-12-09 5:07:31.39오후, 9.48, 6.15, 7880
1613, 16.12, 2021-12-09 5:07:31.4오후, 9.35, 6.05, 7537
1614, 16.13, 2021-12-09 5:07:31.41오후, 9.21, 5.98, 7126
1615, 16.14, 2021-12-09 5:07:31.42오후, 9.10, 5.90, 6581
1616, 16.15, 2021-12-09 5:07:31.43오후, 8.91, 5.80, 5939
1617, 16.16, 2021-12-09 5:07:31.44오후, 8.73, 5.70, 5245
1618, 16.17, 2021-12-09 5:07:31.45오후, 8.50, 5.61, 4448
1619, 16.18, 2021-12-09 5:07:31.46오후, 8.38, 5.57, 3688
1620, 16.19, 2021-12-09 5:07:31.47오후, 7.95, 5.43, 2973
1621, 16.2, 2021-12-09 5:07:31.48오후, 8.00, 5.45, 2361
1622, 16.21, 2021-12-09 5:07:31.49오후, 7.90, 5.45, 1760
1623, 16.22, 2021-12-09 5:07:31.5오후, 8.09, 5.62, 1326
1624, 16.23, 2021-12-09 5:07:31.51오후, 8.29, 5.76, 995
1625, 16.24, 2021-12-09 5:07:31.52오후, 8.77, 5.96, 672
1626, 16.25, 2021-12-09 5:07:31.53오후, 10.86, 6.39, 387
1627, 16.26, 2021-12-09 5:07:31.54오후, 11.99, 6.84, 222
1628, 16.27, 2021-12-09 5:07:31.55오후, 12.19, 8.14, 79
1629, 16.28, 2021-12-09 5:07:31.56오후, 11.71, 7.62, 14
1630, 16.29, 2021-12-09 5:07:31.57오후, 11.73, 8.40, 29
1631, 16.3, 2021-12-09 5:07:31.58오후, 11.77, 8.67, 28
1632, 16.31, 2021-12-09 5:07:31.59오후, 14.95, 9.10, 34
1633, 16.32, 2021-12-09 5:07:31.6오후, -0.51, -0.51, 0
1634, 16.33, 2021-12-09 5:07:31.61오후, 21.61, 8.38, 23
1635, 16.34, 2021-12-09 5:07:31.62오후, -0.51, -0.51, 0
1636, 16.35, 2021-12-09 5:07:31.63오후, 11.74, 9.20, 18
1637, 16.36, 2021-12-09 5:07:31.64오후, 11.71, 9.07, 20
1638, 16.37, 2021-12-09 5:07:31.65오후, 11.76, 9.22, 17
1639, 16.38, 2021-12-09 5:07:31.66오후, 11.75, 9.21, 16
1640, 16.39, 2021-12-09 5:07:31.67오후, -0.51, -0.51, 0
1641, 16.4, 2021-12-09 5:07:31.68오후, 11.75, 8.98, 16
1642, 16.41, 2021-12-09 5:07:31.69오후, 11.77, 9.20, 18
1643, 16.42, 2021-12-09 5:07:31.7오후, 11.73, 9.19, 17
1644, 16.43, 2021-12-09 5:07:31.71오후, 17.78, 8.71, 41
1645, 16.44, 2021-12-09 5:07:31.72오후, 11.73, 9.22, 17
1646, 16.45, 2021-12-09 5:07:31.73오후, 11.74, 9.17, 16
1647, 16.46, 2021-12-09 5:07:31.74오후, 11.73, 9.22, 17
1648, 16.47, 2021-12-09 5:07:31.75오후, 17.60, 8.72, 39
1649, 16.48, 2021-12-09 5:07:31.76오후, 11.73, 9.19, 15
1650, 16.49, 2021-12-09 5:07:31.77오후, 17.48, 8.72, 40
1651, 16.5, 2021-12-09 5:07:31.78오후, 11.75, 9.18, 17
1652, 16.51, 2021-12-09 5:07:31.79오후, 11.82, 9.25, 14
1653, 16.52, 2021-12-09 5:07:31.8오후, 17.26, 8.74, 42
1654, 16.53, 2021-12-09 5:07:31.81오후, 17.37, 8.73, 43
1655, 16.54, 2021-12-09 5:07:31.82오후, 11.73, 9.20, 18
1656, 16.55, 2021-12-09 5:07:31.83오후, 11.75, 9.15, 17
1657, 16.56, 2021-12-09 5:07:31.84오후, 11.76, 9.17, 18
1658, 16.57, 2021-12-09 5:07:31.85오후, 17.73, 8.71, 42
1659, 16.58, 2021-12-09 5:07:31.86오후, 21.63, 8.38, 24
1660, 16.59, 2021-12-09 5:07:31.87오후, 17.49, 8.71, 43
1661, 16.6, 2021-12-09 5:07:31.88오후, 17.84, 8.69, 42
1662, 16.61, 2021-12-09 5:07:31.89오후, 17.64, 8.70, 40
1663, 16.62, 2021-12-09 5:07:31.9오후, 17.41, 8.73, 40
1664, 16.63, 2021-12-09 5:07:31.91오후, 18.17, 8.67, 47
1665, 16.64, 2021-12-09 5:07:31.92오후, 17.63, 8.71, 40
1666, 16.65, 2021-12-09 5:07:31.93오후, 11.72, 9.20, 16
1667, 16.66, 2021-12-09 5:07:31.94오후, 17.72, 8.71, 38
1668, 16.67, 2021-12-09 5:07:31.95오후, 14.18, 9.00, 29
1669, 16.68, 2021-12-09 5:07:31.96오후, 17.65, 8.71, 41
1670, 16.69, 2021-12-09 5:07:31.97오후, 21.79, 8.38, 30
1671, 16.7, 2021-12-09 5:07:31.98오후, 13.73, 9.15, 27
1672, 16.71, 2021-12-09 5:07:31.99오후, 11.74, 9.20, 18
1673, 16.72, 2021-12-09 5:07:32오후, 20.70, 7.55, 74
1674, 16.73, 2021-12-09 5:07:32.01오후, 24.13, 6.20, 235
1675, 16.74, 2021-12-09 5:07:32.02오후, 25.83, 6.00, 709
1676, 16.75, 2021-12-09 5:07:32.03오후, 26.45, 5.81, 1394
1677, 16.76, 2021-12-09 5:07:32.04오후, 26.42, 5.71, 2131
1678, 16.77, 2021-12-09 5:07:32.05오후, 26.29, 5.59, 2715
1679, 16.78, 2021-12-09 5:07:32.06오후, 26.04, 5.58, 3285
1680, 16.79, 2021-12-09 5:07:32.07오후, 25.87, 5.54, 3781
1681, 16.8, 2021-12-09 5:07:32.08오후, 25.32, 5.61, 4289
1682, 16.81, 2021-12-09 5:07:32.09오후, 24.94, 5.64, 4665
1683, 16.82, 2021-12-09 5:07:32.1오후, 24.63, 5.67, 4934
1684, 16.83, 2021-12-09 5:07:32.11오후, 24.25, 5.73, 5152
1685, 16.84, 2021-12-09 5:07:32.12오후, 23.92, 5.79, 5403
1686, 16.85, 2021-12-09 5:07:32.13오후, 23.67, 5.81, 5691
1687, 16.86, 2021-12-09 5:07:32.14오후, 23.45, 5.84, 6045
1688, 16.87, 2021-12-09 5:07:32.15오후, 23.36, 5.83, 6414
1689, 16.88, 2021-12-09 5:07:32.16오후, 23.26, 5.83, 6770
1690, 16.89, 2021-12-09 5:07:32.17오후, 23.12, 5.86, 7068
1691, 16.9, 2021-12-09 5:07:32.18오후, 23.04, 5.87, 7283
1692, 16.91, 2021-12-09 5:07:32.19오후, 22.89, 5.90, 7411
1693, 16.92, 2021-12-09 5:07:32.2오후, 22.85, 5.93, 7437
1694, 16.93, 2021-12-09 5:07:32.21오후, 22.69, 5.97, 7439
1695, 16.94, 2021-12-09 5:07:32.22오후, 22.52, 6.00, 7431
1696, 16.95, 2021-12-09 5:07:32.23오후, 22.36, 6.05, 7341
1697, 16.96, 2021-12-09 5:07:32.24오후, 22.22, 6.08, 7240
1698, 16.97, 2021-12-09 5:07:32.25오후, 22.14, 6.11, 7202
1699, 16.98, 2021-12-09 5:07:32.26오후, 22.09, 6.11, 7093
1700, 16.99, 2021-12-09 5:07:32.27오후, 21.98, 6.14, 6988
1701, 17, 2021-12-09 5:07:32.28오후, 21.93, 6.16, 6828
1702, 17.01, 2021-12-09 5:07:32.29오후, 21.90, 6.18, 6681
1703, 17.02, 2021-12-09 5:07:32.3오후, 21.83, 6.20, 6594
1704, 17.03, 2021-12-09 5:07:32.31오후, 21.79, 6.22, 6496
1705, 17.04, 2021-12-09 5:07:32.32오후, 21.81, 6.24, 6401
1706, 17.05, 2021-12-09 5:07:32.33오후, 21.78, 6.26, 6324
1707, 17.06, 2021-12-09 5:07:32.34오후, 21.65, 6.29, 6229
1708, 17.07, 2021-12-09 5:07:32.35오후, 21.48, 6.31, 6162
1709, 17.08, 2021-12-09 5:07:32.36오후, 21.22, 6.34, 6152
1710, 17.09, 2021-12-09 5:07:32.37오후, 21.06, 6.38, 6103
1711, 17.1, 2021-12-09 5:07:32.38오후, 20.85, 6.39, 6072
1712, 17.11, 2021-12-09 5:07:32.39오후, 20.58, 6.41, 6068
1713, 17.12, 2021-12-09 5:07:32.4오후, 20.42, 6.44, 6033
1714, 17.13, 2021-12-09 5:07:32.41오후, 20.17, 6.46, 6035
1715, 17.14, 2021-12-09 5:07:32.42오후, 19.97, 6.49, 6062
1716, 17.15, 2021-12-09 5:07:32.43오후, 19.71, 6.53, 6055
1717, 17.16, 2021-12-09 5:07:32.44오후, 19.27, 6.56, 6040
1718, 17.17, 2021-12-09 5:07:32.45오후, 18.82, 6.62, 6022
1719, 17.18, 2021-12-09 5:07:32.46오후, 18.27, 6.65, 6057
1720, 17.19, 2021-12-09 5:07:32.47오후, 17.68, 6.68, 6081
1721, 17.2, 2021-12-09 5:07:32.48오후, 17.02, 6.71, 6091
1722, 17.21, 2021-12-09 5:07:32.49오후, 16.41, 6.76, 6109
1723, 17.22, 2021-12-09 5:07:32.5오후, 15.79, 6.76, 6117
1724, 17.23, 2021-12-09 5:07:32.51오후, 15.17, 6.80, 6223
1725, 17.24, 2021-12-09 5:07:32.52오후, 14.57, 6.82, 6351
1726, 17.25, 2021-12-09 5:07:32.53오후, 13.91, 6.83, 6533
1727, 17.26, 2021-12-09 5:07:32.54오후, 13.26, 6.81, 6693
1728, 17.27, 2021-12-09 5:07:32.55오후, 12.62, 6.75, 6866
1729, 17.28, 2021-12-09 5:07:32.56오후, 12.05, 6.70, 7090
1730, 17.29, 2021-12-09 5:07:32.57오후, 11.63, 6.60, 7365
1731, 17.3, 2021-12-09 5:07:32.58오후, 11.32, 6.50, 7624
1732, 17.31, 2021-12-09 5:07:32.59오후, 10.96, 6.40, 7852
1733, 17.32, 2021-12-09 5:07:32.6오후, 10.65, 6.30, 8045
1734, 17.33, 2021-12-09 5:07:32.61오후, 10.30, 6.22, 8100
1735, 17.34, 2021-12-09 5:07:32.62오후, 9.96, 6.11, 8056
1736, 17.35, 2021-12-09 5:07:32.63오후, 9.83, 6.04, 8017
1737, 17.36, 2021-12-09 5:07:32.64오후, 9.57, 5.95, 7876
1738, 17.37, 2021-12-09 5:07:32.65오후, 9.36, 5.87, 7593
1739, 17.38, 2021-12-09 5:07:32.66오후, 9.18, 5.78, 7212
1740, 17.39, 2021-12-09 5:07:32.67오후, 9.01, 5.68, 6717
1741, 17.4, 2021-12-09 5:07:32.68오후, 8.82, 5.58, 6067
1742, 17.41, 2021-12-09 5:07:32.69오후, 8.69, 5.47, 5405
1743, 17.42, 2021-12-09 5:07:32.7오후, 8.61, 5.39, 4576
1744, 17.43, 2021-12-09 5:07:32.71오후, 8.42, 5.32, 3691
1745, 17.44, 2021-12-09 5:07:32.72오후, 8.13, 5.26, 2819
1746, 17.45, 2021-12-09 5:07:32.73오후, 8.15, 5.29, 2201
1747, 17.46, 2021-12-09 5:07:32.74오후, 8.28, 5.37, 1686
1748, 17.47, 2021-12-09 5:07:32.75오후, 8.47, 5.64, 1154
1749, 17.48, 2021-12-09 5:07:32.76오후, 9.19, 5.86, 716
1750, 17.49, 2021-12-09 5:07:32.77오후, 10.24, 6.27, 447
1751, 17.5, 2021-12-09 5:07:32.78오후, 11.56, 6.76, 209
1752, 17.51, 2021-12-09 5:07:32.79오후, 16.12, 8.47, 115
1753, 17.52, 2021-12-09 5:07:32.8오후, 15.24, 8.39, 90
1754, 17.53, 2021-12-09 5:07:32.81오후, 11.81, 8.65, 39
1755, 17.54, 2021-12-09 5:07:32.82오후, 15.94, 8.65, 86
1756, 17.55, 2021-12-09 5:07:32.83오후, 16.54, 8.88, 49
1757, 17.56, 2021-12-09 5:07:32.84오후, 16.93, 8.85, 50
1758, 17.57, 2021-12-09 5:07:32.85오후, 17.52, 8.71, 42
1759, 17.58, 2021-12-09 5:07:32.86오후, 14.54, 9.16, 31
1760, 17.59, 2021-12-09 5:07:32.87오후, 17.58, 8.71, 44
1761, 17.6, 2021-12-09 5:07:32.88오후, 11.76, 9.19, 19
1762, 17.61, 2021-12-09 5:07:32.89오후, 17.26, 8.74, 45
1763, 17.62, 2021-12-09 5:07:32.9오후, 11.79, 9.35, 26
1764, 17.63, 2021-12-09 5:07:32.91오후, 17.27, 8.73, 45
1765, 17.64, 2021-12-09 5:07:32.92오후, 13.73, 9.22, 41
1766, 17.65, 2021-12-09 5:07:32.93오후, 11.75, 9.18, 21
1767, 17.66, 2021-12-09 5:07:32.94오후, 18.19, 8.63, 55
1768, 17.67, 2021-12-09 5:07:32.95오후, 11.75, 9.20, 20
1769, 17.68, 2021-12-09 5:07:32.96오후, 11.74, 9.20, 22
1770, 17.69, 2021-12-09 5:07:32.97오후, 11.73, 9.16, 21
1771, 17.7, 2021-12-09 5:07:32.98오후, 11.75, 9.18, 20
1772, 17.71, 2021-12-09 5:07:32.99오후, 17.63, 8.70, 46
1773, 17.72, 2021-12-09 5:07:33오후, 11.73, 9.18, 18
1774, 17.73, 2021-12-09 5:07:33.01오후, 11.74, 9.19, 17
1775, 17.74, 2021-12-09 5:07:33.02오후, 11.72, 9.17, 18
1776, 17.75, 2021-12-09 5:07:33.03오후, 11.70, 9.19, 19
1777, 17.76, 2021-12-09 5:07:33.04오후, 17.70, 8.70, 40
1778, 17.77, 2021-12-09 5:07:33.05오후, 11.75, 9.18, 18
1779, 17.78, 2021-12-09 5:07:33.06오후, 11.72, 9.20, 18
1780, 17.79, 2021-12-09 5:07:33.07오후, 11.72, 9.20, 18
1781, 17.8, 2021-12-09 5:07:33.08오후, 11.74, 9.19, 17
1782, 17.81, 2021-12-09 5:07:33.09오후, 11.73, 9.21, 19
1783, 17.82, 2021-12-09 5:07:33.1오후, 11.73, 9.21, 19
1784, 17.83, 2021-12-09 5:07:33.11오후, 17.64, 8.72, 44
1785, 17.84, 2021-12-09 5:07:33.12오후, 18.24, 8.64, 50
1786, 17.85, 2021-12-09 5:07:33.13오후, 17.65, 8.72, 43
1787, 17.86, 2021-12-09 5:07:33.14오후, 17.39, 8.74, 45
1788, 17.87, 2021-12-09 5:07:33.15오후, 17.17, 8.74, 43
1789, 17.88, 2021-12-09 5:07:33.16오후, 17.47, 8.73, 46
1790, 17.89, 2021-12-09 5:07:33.17오후, 11.73, 9.21, 18
1791, 17.9, 2021-12-09 5:07:33.18오후, -0.51, -0.51, 0
1792, 17.91, 2021-12-09 5:07:33.19오후, 21.67, 8.38, 25
1793, 17.92, 2021-12-09 5:07:33.2오후, 18.03, 8.72, 41
1794, 17.93, 2021-12-09 5:07:33.21오후, 23.34, 7.00, 43
1795, 17.94, 2021-12-09 5:07:33.22오후, 23.61, 6.72, 201
1796, 17.95, 2021-12-09 5:07:33.23오후, 25.51, 6.02, 641
1797, 17.96, 2021-12-09 5:07:33.24오후, 26.54, 5.66, 1475
1798, 17.97, 2021-12-09 5:07:33.25오후, 26.47, 5.55, 2397
1799, 17.98, 2021-12-09 5:07:33.26오후, 26.23, 5.48, 2932
1800, 17.99, 2021-12-09 5:07:33.27오후, 26.00, 5.47, 3413
1801, 18, 2021-12-09 5:07:33.28오후, 25.59, 5.56, 3786
1802, 18.01, 2021-12-09 5:07:33.29오후, 25.09, 5.63, 4074
1803, 18.02, 2021-12-09 5:07:33.3오후, 24.72, 5.67, 4328
1804, 18.03, 2021-12-09 5:07:33.31오후, 24.21, 5.71, 4549
1805, 18.04, 2021-12-09 5:07:33.32오후, 23.82, 5.76, 4965
1806, 18.05, 2021-12-09 5:07:33.33오후, 23.47, 5.76, 5465
1807, 18.06, 2021-12-09 5:07:33.34오후, 23.30, 5.74, 5954
1808, 18.07, 2021-12-09 5:07:33.35오후, 23.23, 5.68, 6396
1809, 18.08, 2021-12-09 5:07:33.36오후, 23.05, 5.66, 6788
1810, 18.09, 2021-12-09 5:07:33.37오후, 23.03, 5.65, 7053
1811, 18.1, 2021-12-09 5:07:33.38오후, 22.98, 5.64, 7285
1812, 18.11, 2021-12-09 5:07:33.39오후, 22.93, 5.63, 7451
1813, 18.12, 2021-12-09 5:07:33.4오후, 22.92, 5.63, 7555
1814, 18.13, 2021-12-09 5:07:33.41오후, 22.83, 5.66, 7608
1815, 18.14, 2021-12-09 5:07:33.42오후, 22.76, 5.68, 7538
1816, 18.15, 2021-12-09 5:07:33.43오후, 22.68, 5.72, 7441
1817, 18.16, 2021-12-09 5:07:33.44오후, 22.63, 5.74, 7295
1818, 18.17, 2021-12-09 5:07:33.45오후, 22.57, 5.77, 7178
1819, 18.18, 2021-12-09 5:07:33.46오후, 22.44, 5.79, 6996
1820, 18.19, 2021-12-09 5:07:33.47오후, 22.32, 5.80, 6791
1821, 18.2, 2021-12-09 5:07:33.48오후, 22.17, 5.83, 6542
1822, 18.21, 2021-12-09 5:07:33.49오후, 21.94, 5.88, 6278
1823, 18.22, 2021-12-09 5:07:33.5오후, 21.65, 5.91, 6028
1824, 18.23, 2021-12-09 5:07:33.51오후, 21.35, 5.97, 5800
1825, 18.24, 2021-12-09 5:07:33.52오후, 21.07, 6.04, 5575
1826, 18.25, 2021-12-09 5:07:33.53오후, 20.82, 6.10, 5384
1827, 18.26, 2021-12-09 5:07:33.54오후, 20.53, 6.20, 5264
1828, 18.27, 2021-12-09 5:07:33.55오후, 20.12, 6.25, 5177
1829, 18.28, 2021-12-09 5:07:33.56오후, 19.74, 6.31, 5101
1830, 18.29, 2021-12-09 5:07:33.57오후, 19.38, 6.42, 5029
1831, 18.3, 2021-12-09 5:07:33.58오후, 18.94, 6.46, 5095
1832, 18.31, 2021-12-09 5:07:33.59오후, 18.34, 6.51, 5109
1833, 18.32, 2021-12-09 5:07:33.6오후, 17.79, 6.59, 5201
1834, 18.33, 2021-12-09 5:07:33.61오후, 17.35, 6.66, 5162
1835, 18.34, 2021-12-09 5:07:33.62오후, 16.88, 6.66, 5283
1836, 18.35, 2021-12-09 5:07:33.63오후, 16.47, 6.69, 5455
1837, 18.36, 2021-12-09 5:07:33.64오후, 15.96, 6.71, 5563
1838, 18.37, 2021-12-09 5:07:33.65오후, 15.59, 6.77, 5695
1839, 18.38, 2021-12-09 5:07:33.66오후, 15.10, 6.81, 5839
1840, 18.39, 2021-12-09 5:07:33.67오후, 14.58, 6.84, 6031
1841, 18.4, 2021-12-09 5:07:33.68오후, 14.05, 6.87, 6152
1842, 18.41, 2021-12-09 5:07:33.69오후, 13.60, 6.90, 6352
1843, 18.42, 2021-12-09 5:07:33.7오후, 13.09, 6.92, 6573
1844, 18.43, 2021-12-09 5:07:33.71오후, 12.60, 6.88, 6740
1845, 18.44, 2021-12-09 5:07:33.72오후, 12.15, 6.85, 6999
1846, 18.45, 2021-12-09 5:07:33.73오후, 11.76, 6.80, 7268
