DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 7.00-23
HARDWARE 00114-A989
MAP_VERSION 8.0
HW_TYPE 7
VersaPogoFsx 0
VersaV6CuffFsx 1
파일 이름 C:\Tekscan\FScan\Database\MOVIES\이재영\04R.fsx
SENSOR_TYPE FSCAN
ROWS 60
COLS 21
ROW_SPACING 0.508 centimeters
COL_SPACING 0.508 centimeters
SENSEL_AREA 0.258064 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.01
MICRO_SECOND 1
TIME 2021-12-09 5:10:52.432오후
SATURATION_PRESSURE 713.825 KPa 
CALIBRATION_POINT_1 179 (Pounds) 11022 (Raw Sum) 474 (Number of Loaded Cells)
CALIBRATION_MODE_1 단계
CALIBRATION_INFO C:\Tekscan\FScan\Database\MOVIES\이재영\04R.fsx
SENSITIVITY 기본
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 11770
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
1969, 19.68, 2021-12-09 5:11:12.112오후, 12.24, 6.50, 6285
1970, 19.69, 2021-12-09 5:11:12.122오후, 11.94, 6.48, 6324
1971, 19.7, 2021-12-09 5:11:12.132오후, 11.68, 6.46, 6364
1972, 19.71, 2021-12-09 5:11:12.142오후, 11.41, 6.41, 6379
1973, 19.72, 2021-12-09 5:11:12.152오후, 11.11, 6.30, 6302
1974, 19.73, 2021-12-09 5:11:12.162오후, 10.90, 6.25, 6243
1975, 19.74, 2021-12-09 5:11:12.172오후, 10.67, 6.17, 6129
1976, 19.75, 2021-12-09 5:11:12.182오후, 10.51, 6.12, 5979
1977, 19.76, 2021-12-09 5:11:12.192오후, 10.24, 6.00, 5751
1978, 19.77, 2021-12-09 5:11:12.202오후, 10.05, 5.88, 5427
1979, 19.78, 2021-12-09 5:11:12.212오후, 9.89, 5.80, 5175
1980, 19.79, 2021-12-09 5:11:12.222오후, 9.70, 5.71, 4809
1981, 19.8, 2021-12-09 5:11:12.232오후, 9.48, 5.60, 4437
1982, 19.81, 2021-12-09 5:11:12.242오후, 9.32, 5.50, 4046
1983, 19.82, 2021-12-09 5:11:12.252오후, 9.18, 5.43, 3598
1984, 19.83, 2021-12-09 5:11:12.262오후, 8.98, 5.32, 3102
1985, 19.84, 2021-12-09 5:11:12.272오후, 8.87, 5.27, 2588
1986, 19.85, 2021-12-09 5:11:12.282오후, 8.71, 5.17, 2129
1987, 19.86, 2021-12-09 5:11:12.292오후, 8.52, 5.14, 1675
1988, 19.87, 2021-12-09 5:11:12.302오후, 8.32, 5.10, 1291
1989, 19.88, 2021-12-09 5:11:12.312오후, 8.12, 5.07, 952
1990, 19.89, 2021-12-09 5:11:12.322오후, 8.38, 5.28, 682
1991, 19.9, 2021-12-09 5:11:12.332오후, 8.38, 5.53, 502
1992, 19.91, 2021-12-09 5:11:12.342오후, 8.85, 5.75, 309
1993, 19.92, 2021-12-09 5:11:12.352오후, 10.02, 6.68, 214
1994, 19.93, 2021-12-09 5:11:12.362오후, 11.51, 7.61, 117
1995, 19.94, 2021-12-09 5:11:12.372오후, 11.45, 8.44, 56
1996, 19.95, 2021-12-09 5:11:12.382오후, 11.74, 9.20, 17
1997, 19.96, 2021-12-09 5:11:12.392오후, 11.76, 8.72, 27
1998, 19.97, 2021-12-09 5:11:12.402오후, 11.69, 8.46, 36
1999, 19.98, 2021-12-09 5:11:12.412오후, -0.51, -0.51, 0
2000, 19.99, 2021-12-09 5:11:12.422오후, 11.74, 9.20, 18
2001, 20, 2021-12-09 5:11:12.432오후, 11.72, 9.21, 16
2002, 20.01, 2021-12-09 5:11:12.442오후, 11.72, 9.18, 14
2003, 20.02, 2021-12-09 5:11:12.452오후, 11.70, 9.19, 15
2004, 20.03, 2021-12-09 5:11:12.462오후, -0.51, -0.51, 0
2005, 20.04, 2021-12-09 5:11:12.472오후, 11.72, 9.21, 16
2006, 20.05, 2021-12-09 5:11:12.482오후, 11.72, 9.18, 14
2007, 20.06, 2021-12-09 5:11:12.492오후, 11.72, 9.18, 14
2008, 20.07, 2021-12-09 5:11:12.502오후, -0.51, -0.51, 0
2009, 20.08, 2021-12-09 5:11:12.512오후, 11.72, 9.21, 16
2010, 20.09, 2021-12-09 5:11:12.522오후, 11.72, 9.18, 14
2011, 20.1, 2021-12-09 5:11:12.532오후, -0.51, -0.51, 0
2012, 20.11, 2021-12-09 5:11:12.542오후, 11.73, 9.19, 15
2013, 20.12, 2021-12-09 5:11:12.552오후, 11.72, 9.18, 14
2014, 20.13, 2021-12-09 5:11:12.562오후, 11.72, 9.18, 14
2015, 20.14, 2021-12-09 5:11:12.572오후, 11.72, 9.18, 14
2016, 20.15, 2021-12-09 5:11:12.582오후, 11.73, 9.16, 15
2017, 20.16, 2021-12-09 5:11:12.592오후, 11.72, 9.18, 14
2018, 20.17, 2021-12-09 5:11:12.602오후, -0.51, -0.51, 0
2019, 20.18, 2021-12-09 5:11:12.612오후, 11.72, 9.18, 14
2020, 20.19, 2021-12-09 5:11:12.622오후, 11.70, 9.16, 13
2021, 20.2, 2021-12-09 5:11:12.632오후, 11.72, 9.18, 14
2022, 20.21, 2021-12-09 5:11:12.642오후, 11.73, 9.19, 15
2023, 20.22, 2021-12-09 5:11:12.652오후, 11.74, 9.17, 16
2024, 20.23, 2021-12-09 5:11:12.662오후, 11.73, 9.16, 15
2025, 20.24, 2021-12-09 5:11:12.672오후, 11.74, 9.17, 16
2026, 20.25, 2021-12-09 5:11:12.682오후, 11.74, 9.17, 16
2027, 20.26, 2021-12-09 5:11:12.692오후, 11.73, 9.16, 15
2028, 20.27, 2021-12-09 5:11:12.702오후, 11.73, 9.16, 15
2029, 20.28, 2021-12-09 5:11:12.712오후, 11.73, 9.16, 15
2030, 20.29, 2021-12-09 5:11:12.722오후, 11.74, 9.17, 16
2031, 20.3, 2021-12-09 5:11:12.732오후, -0.51, -0.51, 0
2032, 20.31, 2021-12-09 5:11:12.742오후, -0.51, -0.51, 0
2033, 20.32, 2021-12-09 5:11:12.752오후, 11.75, 9.18, 16
2034, 20.33, 2021-12-09 5:11:12.762오후, 11.75, 9.18, 16
2035, 20.34, 2021-12-09 5:11:12.772오후, 11.73, 9.19, 15
2036, 20.35, 2021-12-09 5:11:12.782오후, 11.73, 9.19, 15
2037, 20.36, 2021-12-09 5:11:12.792오후, -0.51, -0.51, 0
2038, 20.37, 2021-12-09 5:11:12.802오후, -0.51, -0.51, 0
2039, 20.38, 2021-12-09 5:11:12.812오후, 11.75, 9.21, 16
2040, 20.39, 2021-12-09 5:11:12.822오후, 11.75, 9.21, 16
2041, 20.4, 2021-12-09 5:11:12.832오후, 11.73, 9.19, 17
2042, 20.41, 2021-12-09 5:11:12.842오후, -0.51, -0.51, 0
2043, 20.42, 2021-12-09 5:11:12.852오후, -0.51, -0.51, 0
2044, 20.43, 2021-12-09 5:11:12.862오후, 25.63, 5.33, 36
2045, 20.44, 2021-12-09 5:11:12.872오후, 24.95, 6.08, 126
2046, 20.45, 2021-12-09 5:11:12.882오후, 25.54, 6.18, 299
2047, 20.46, 2021-12-09 5:11:12.892오후, 25.61, 6.05, 590
2048, 20.47, 2021-12-09 5:11:12.902오후, 25.77, 5.94, 829
2049, 20.48, 2021-12-09 5:11:12.912오후, 25.76, 5.79, 1059
2050, 20.49, 2021-12-09 5:11:12.922오후, 25.87, 5.70, 1327
2051, 20.5, 2021-12-09 5:11:12.932오후, 25.74, 5.72, 1614
2052, 20.51, 2021-12-09 5:11:12.942오후, 25.63, 5.67, 1791
2053, 20.52, 2021-12-09 5:11:12.952오후, 25.40, 5.71, 1985
2054, 20.53, 2021-12-09 5:11:12.962오후, 25.01, 5.73, 2196
2055, 20.54, 2021-12-09 5:11:12.972오후, 24.76, 5.77, 2349
2056, 20.55, 2021-12-09 5:11:12.982오후, 24.64, 5.78, 2529
2057, 20.56, 2021-12-09 5:11:12.992오후, 24.42, 5.83, 2650
2058, 20.57, 2021-12-09 5:11:13.002오후, 24.18, 5.85, 2805
2059, 20.58, 2021-12-09 5:11:13.012오후, 24.00, 5.87, 2947
2060, 20.59, 2021-12-09 5:11:13.022오후, 23.80, 5.90, 3157
2061, 20.6, 2021-12-09 5:11:13.032오후, 23.54, 5.95, 3458
2062, 20.61, 2021-12-09 5:11:13.042오후, 23.53, 5.91, 3706
2063, 20.62, 2021-12-09 5:11:13.052오후, 23.31, 5.94, 4060
2064, 20.63, 2021-12-09 5:11:13.062오후, 23.25, 5.94, 4526
2065, 20.64, 2021-12-09 5:11:13.072오후, 23.21, 5.91, 4942
2066, 20.65, 2021-12-09 5:11:13.082오후, 23.12, 5.93, 5416
2067, 20.66, 2021-12-09 5:11:13.092오후, 23.04, 5.94, 5844
2068, 20.67, 2021-12-09 5:11:13.102오후, 23.02, 5.94, 6151
2069, 20.68, 2021-12-09 5:11:13.112오후, 22.96, 5.96, 6423
2070, 20.69, 2021-12-09 5:11:13.122오후, 22.90, 5.97, 6571
2071, 20.7, 2021-12-09 5:11:13.132오후, 22.73, 6.01, 6755
2072, 20.71, 2021-12-09 5:11:13.142오후, 22.68, 6.06, 6883
2073, 20.72, 2021-12-09 5:11:13.152오후, 22.60, 6.07, 6999
2074, 20.73, 2021-12-09 5:11:13.162오후, 22.48, 6.10, 7113
2075, 20.74, 2021-12-09 5:11:13.172오후, 22.37, 6.11, 7193
2076, 20.75, 2021-12-09 5:11:13.182오후, 22.33, 6.13, 7194
2077, 20.76, 2021-12-09 5:11:13.192오후, 22.10, 6.17, 7221
2078, 20.77, 2021-12-09 5:11:13.202오후, 21.95, 6.21, 7145
2079, 20.78, 2021-12-09 5:11:13.212오후, 21.73, 6.27, 7043
2080, 20.79, 2021-12-09 5:11:13.222오후, 21.46, 6.32, 6907
2081, 20.8, 2021-12-09 5:11:13.232오후, 21.21, 6.37, 6809
2082, 20.81, 2021-12-09 5:11:13.242오후, 20.95, 6.42, 6686
2083, 20.82, 2021-12-09 5:11:13.252오후, 20.67, 6.47, 6586
2084, 20.83, 2021-12-09 5:11:13.262오후, 20.44, 6.52, 6502
2085, 20.84, 2021-12-09 5:11:13.272오후, 20.21, 6.55, 6421
2086, 20.85, 2021-12-09 5:11:13.282오후, 20.04, 6.57, 6415
2087, 20.86, 2021-12-09 5:11:13.292오후, 19.90, 6.59, 6384
2088, 20.87, 2021-12-09 5:11:13.302오후, 19.77, 6.61, 6380
2089, 20.88, 2021-12-09 5:11:13.312오후, 19.65, 6.63, 6347
2090, 20.89, 2021-12-09 5:11:13.322오후, 19.55, 6.64, 6354
2091, 20.9, 2021-12-09 5:11:13.332오후, 19.42, 6.65, 6303
2092, 20.91, 2021-12-09 5:11:13.342오후, 19.21, 6.69, 6258
2093, 20.92, 2021-12-09 5:11:13.352오후, 18.95, 6.72, 6213
2094, 20.93, 2021-12-09 5:11:13.362오후, 18.81, 6.74, 6180
2095, 20.94, 2021-12-09 5:11:13.372오후, 18.55, 6.77, 6137
2096, 20.95, 2021-12-09 5:11:13.382오후, 18.25, 6.77, 6178
2097, 20.96, 2021-12-09 5:11:13.392오후, 18.04, 6.79, 6154
2098, 20.97, 2021-12-09 5:11:13.402오후, 17.79, 6.79, 6164
2099, 20.98, 2021-12-09 5:11:13.412오후, 17.52, 6.80, 6167
2100, 20.99, 2021-12-09 5:11:13.422오후, 17.30, 6.82, 6157
2101, 21, 2021-12-09 5:11:13.432오후, 17.04, 6.80, 6196
2102, 21.01, 2021-12-09 5:11:13.442오후, 16.76, 6.81, 6177
2103, 21.02, 2021-12-09 5:11:13.452오후, 16.37, 6.77, 6174
2104, 21.03, 2021-12-09 5:11:13.462오후, 16.04, 6.81, 6207
2105, 21.04, 2021-12-09 5:11:13.472오후, 15.72, 6.77, 6320
2106, 21.05, 2021-12-09 5:11:13.482오후, 15.37, 6.77, 6353
2107, 21.06, 2021-12-09 5:11:13.492오후, 15.05, 6.78, 6454
2108, 21.07, 2021-12-09 5:11:13.502오후, 14.67, 6.78, 6541
2109, 21.08, 2021-12-09 5:11:13.512오후, 14.33, 6.80, 6535
2110, 21.09, 2021-12-09 5:11:13.522오후, 13.92, 6.79, 6629
2111, 21.1, 2021-12-09 5:11:13.532오후, 13.48, 6.79, 6659
2112, 21.11, 2021-12-09 5:11:13.542오후, 13.07, 6.79, 6730
2113, 21.12, 2021-12-09 5:11:13.552오후, 12.71, 6.78, 6821
2114, 21.13, 2021-12-09 5:11:13.562오후, 12.29, 6.76, 6899
2115, 21.14, 2021-12-09 5:11:13.572오후, 11.90, 6.73, 6951
2116, 21.15, 2021-12-09 5:11:13.582오후, 11.71, 6.68, 7117
2117, 21.16, 2021-12-09 5:11:13.592오후, 11.49, 6.65, 7162
2118, 21.17, 2021-12-09 5:11:13.602오후, 11.23, 6.64, 7239
2119, 21.18, 2021-12-09 5:11:13.612오후, 11.04, 6.61, 7290
2120, 21.19, 2021-12-09 5:11:13.622오후, 10.88, 6.58, 7306
2121, 21.2, 2021-12-09 5:11:13.632오후, 10.64, 6.56, 7212
2122, 21.21, 2021-12-09 5:11:13.642오후, 10.45, 6.52, 7127
2123, 21.22, 2021-12-09 5:11:13.652오후, 10.38, 6.49, 7103
2124, 21.23, 2021-12-09 5:11:13.662오후, 10.12, 6.45, 6933
2125, 21.24, 2021-12-09 5:11:13.672오후, 9.98, 6.42, 6796
2126, 21.25, 2021-12-09 5:11:13.682오후, 9.85, 6.39, 6639
2127, 21.26, 2021-12-09 5:11:13.692오후, 9.71, 6.34, 6462
2128, 21.27, 2021-12-09 5:11:13.702오후, 9.59, 6.33, 6216
2129, 21.28, 2021-12-09 5:11:13.712오후, 9.44, 6.29, 5940
2130, 21.29, 2021-12-09 5:11:13.722오후, 9.33, 6.25, 5708
2131, 21.3, 2021-12-09 5:11:13.732오후, 9.21, 6.21, 5336
2132, 21.31, 2021-12-09 5:11:13.742오후, 9.09, 6.15, 4921
2133, 21.32, 2021-12-09 5:11:13.752오후, 9.00, 6.15, 4407
2134, 21.33, 2021-12-09 5:11:13.762오후, 8.87, 6.09, 3856
2135, 21.34, 2021-12-09 5:11:13.772오후, 8.65, 6.02, 3288
2136, 21.35, 2021-12-09 5:11:13.782오후, 8.53, 5.95, 2660
2137, 21.36, 2021-12-09 5:11:13.792오후, 8.36, 5.82, 2117
2138, 21.37, 2021-12-09 5:11:13.802오후, 8.25, 5.78, 1693
2139, 21.38, 2021-12-09 5:11:13.812오후, 8.29, 5.88, 1256
2140, 21.39, 2021-12-09 5:11:13.822오후, 8.87, 6.00, 954
2141, 21.4, 2021-12-09 5:11:13.832오후, 8.83, 5.99, 674
2142, 21.41, 2021-12-09 5:11:13.842오후, 9.62, 6.16, 458
2143, 21.42, 2021-12-09 5:11:13.852오후, 10.91, 6.69, 312
2144, 21.43, 2021-12-09 5:11:13.862오후, 11.46, 6.97, 194
2145, 21.44, 2021-12-09 5:11:13.872오후, 10.91, 7.80, 81
2146, 21.45, 2021-12-09 5:11:13.882오후, 11.66, 8.46, 45
2147, 21.46, 2021-12-09 5:11:13.892오후, 11.62, 8.37, 41
2148, 21.47, 2021-12-09 5:11:13.902오후, -0.51, -0.51, 0
2149, 21.48, 2021-12-09 5:11:13.912오후, 11.76, 9.04, 17
2150, 21.49, 2021-12-09 5:11:13.922오후, -0.51, -0.51, 0
2151, 21.5, 2021-12-09 5:11:13.932오후, -0.51, -0.51, 0
2152, 21.51, 2021-12-09 5:11:13.942오후, -0.51, -0.51, 0
2153, 21.52, 2021-12-09 5:11:13.952오후, -0.51, -0.51, 0
2154, 21.53, 2021-12-09 5:11:13.962오후, -0.51, -0.51, 0
2155, 21.54, 2021-12-09 5:11:13.972오후, -0.51, -0.51, 0
2156, 21.55, 2021-12-09 5:11:13.982오후, -0.51, -0.51, 0
2157, 21.56, 2021-12-09 5:11:13.992오후, -0.51, -0.51, 0
2158, 21.57, 2021-12-09 5:11:14.002오후, -0.51, -0.51, 0
2159, 21.58, 2021-12-09 5:11:14.012오후, -0.51, -0.51, 0
2160, 21.59, 2021-12-09 5:11:14.022오후, -0.51, -0.51, 0
2161, 21.6, 2021-12-09 5:11:14.032오후, -0.51, -0.51, 0
2162, 21.61, 2021-12-09 5:11:14.042오후, -0.51, -0.51, 0
2163, 21.62, 2021-12-09 5:11:14.052오후, -0.51, -0.51, 0
2164, 21.63, 2021-12-09 5:11:14.062오후, -0.51, -0.51, 0
2165, 21.64, 2021-12-09 5:11:14.072오후, -0.51, -0.51, 0
2166, 21.65, 2021-12-09 5:11:14.082오후, -0.51, -0.51, 0
2167, 21.66, 2021-12-09 5:11:14.092오후, -0.51, -0.51, 0
2168, 21.67, 2021-12-09 5:11:14.102오후, -0.51, -0.51, 0
2169, 21.68, 2021-12-09 5:11:14.112오후, -0.51, -0.51, 0
2170, 21.69, 2021-12-09 5:11:14.122오후, -0.51, -0.51, 0
2171, 21.7, 2021-12-09 5:11:14.132오후, -0.51, -0.51, 0
2172, 21.71, 2021-12-09 5:11:14.142오후, -0.51, -0.51, 0
2173, 21.72, 2021-12-09 5:11:14.152오후, -0.51, -0.51, 0
2174, 21.73, 2021-12-09 5:11:14.162오후, -0.51, -0.51, 0
2175, 21.74, 2021-12-09 5:11:14.172오후, -0.51, -0.51, 0
2176, 21.75, 2021-12-09 5:11:14.182오후, -0.51, -0.51, 0
2177, 21.76, 2021-12-09 5:11:14.192오후, -0.51, -0.51, 0
2178, 21.77, 2021-12-09 5:11:14.202오후, -0.51, -0.51, 0
2179, 21.78, 2021-12-09 5:11:14.212오후, -0.51, -0.51, 0
2180, 21.79, 2021-12-09 5:11:14.222오후, -0.51, -0.51, 0
2181, 21.8, 2021-12-09 5:11:14.232오후, -0.51, -0.51, 0
2182, 21.81, 2021-12-09 5:11:14.242오후, -0.51, -0.51, 0
2183, 21.82, 2021-12-09 5:11:14.252오후, -0.51, -0.51, 0
2184, 21.83, 2021-12-09 5:11:14.262오후, -0.51, -0.51, 0
2185, 21.84, 2021-12-09 5:11:14.272오후, -0.51, -0.51, 0
2186, 21.85, 2021-12-09 5:11:14.282오후, -0.51, -0.51, 0
2187, 21.86, 2021-12-09 5:11:14.292오후, -0.51, -0.51, 0
2188, 21.87, 2021-12-09 5:11:14.302오후, -0.51, -0.51, 0
2189, 21.88, 2021-12-09 5:11:14.312오후, -0.51, -0.51, 0
2190, 21.89, 2021-12-09 5:11:14.322오후, -0.51, -0.51, 0
2191, 21.9, 2021-12-09 5:11:14.332오후, -0.51, -0.51, 0
2192, 21.91, 2021-12-09 5:11:14.342오후, -0.51, -0.51, 0
2193, 21.92, 2021-12-09 5:11:14.352오후, 17.70, 9.06, 9
2194, 21.93, 2021-12-09 5:11:14.362오후, 25.79, 5.54, 22
2195, 21.94, 2021-12-09 5:11:14.372오후, 24.66, 6.29, 112
2196, 21.95, 2021-12-09 5:11:14.382오후, 25.39, 6.17, 293
2197, 21.96, 2021-12-09 5:11:14.392오후, 25.85, 5.88, 512
2198, 21.97, 2021-12-09 5:11:14.402오후, 25.88, 5.92, 742
2199, 21.98, 2021-12-09 5:11:14.412오후, 25.87, 5.72, 963
2200, 21.99, 2021-12-09 5:11:14.422오후, 25.85, 5.68, 1206
2201, 22, 2021-12-09 5:11:14.432오후, 25.87, 5.62, 1436
2202, 22.01, 2021-12-09 5:11:14.442오후, 25.70, 5.66, 1682
2203, 22.02, 2021-12-09 5:11:14.452오후, 25.54, 5.68, 1874
2204, 22.03, 2021-12-09 5:11:14.462오후, 25.07, 5.75, 2138
2205, 22.04, 2021-12-09 5:11:14.472오후, 24.91, 5.78, 2315
2206, 22.05, 2021-12-09 5:11:14.482오후, 24.82, 5.73, 2482
2207, 22.06, 2021-12-09 5:11:14.492오후, 24.65, 5.77, 2593
2208, 22.07, 2021-12-09 5:11:14.502오후, 24.54, 5.81, 2738
2209, 22.08, 2021-12-09 5:11:14.512오후, 24.31, 5.85, 2894
2210, 22.09, 2021-12-09 5:11:14.522오후, 24.13, 5.86, 3052
2211, 22.1, 2021-12-09 5:11:14.532오후, 24.07, 5.86, 3261
2212, 22.11, 2021-12-09 5:11:14.542오후, 23.89, 5.86, 3477
2213, 22.12, 2021-12-09 5:11:14.552오후, 23.87, 5.87, 3780
2214, 22.13, 2021-12-09 5:11:14.562오후, 23.65, 5.89, 4113
2215, 22.14, 2021-12-09 5:11:14.572오후, 23.52, 5.89, 4540
2216, 22.15, 2021-12-09 5:11:14.582오후, 23.48, 5.89, 5038
2217, 22.16, 2021-12-09 5:11:14.592오후, 23.34, 5.89, 5488
2218, 22.17, 2021-12-09 5:11:14.602오후, 23.27, 5.89, 5922
2219, 22.18, 2021-12-09 5:11:14.612오후, 23.25, 5.92, 6268
2220, 22.19, 2021-12-09 5:11:14.622오후, 23.15, 5.92, 6576
2221, 22.2, 2021-12-09 5:11:14.632오후, 23.13, 5.94, 6800
2222, 22.21, 2021-12-09 5:11:14.642오후, 23.11, 5.95, 6954
2223, 22.22, 2021-12-09 5:11:14.652오후, 23.15, 5.94, 7091
2224, 22.23, 2021-12-09 5:11:14.662오후, 23.11, 5.94, 7231
2225, 22.24, 2021-12-09 5:11:14.672오후, 23.09, 5.95, 7296
2226, 22.25, 2021-12-09 5:11:14.682오후, 23.05, 5.95, 7374
2227, 22.26, 2021-12-09 5:11:14.692오후, 22.99, 5.96, 7417
2228, 22.27, 2021-12-09 5:11:14.702오후, 22.93, 5.97, 7385
2229, 22.28, 2021-12-09 5:11:14.712오후, 22.85, 6.01, 7314
2230, 22.29, 2021-12-09 5:11:14.722오후, 22.76, 6.03, 7185
2231, 22.3, 2021-12-09 5:11:14.732오후, 22.62, 6.07, 7032
2232, 22.31, 2021-12-09 5:11:14.742오후, 22.51, 6.09, 6888
2233, 22.32, 2021-12-09 5:11:14.752오후, 22.35, 6.13, 6775
2234, 22.33, 2021-12-09 5:11:14.762오후, 22.25, 6.15, 6650
2235, 22.34, 2021-12-09 5:11:14.772오후, 22.15, 6.18, 6521
2236, 22.35, 2021-12-09 5:11:14.782오후, 21.99, 6.20, 6491
2237, 22.36, 2021-12-09 5:11:14.792오후, 21.87, 6.22, 6396
2238, 22.37, 2021-12-09 5:11:14.802오후, 21.78, 6.22, 6390
2239, 22.38, 2021-12-09 5:11:14.812오후, 21.70, 6.23, 6362
2240, 22.39, 2021-12-09 5:11:14.822오후, 21.59, 6.25, 6353
2241, 22.4, 2021-12-09 5:11:14.832오후, 21.50, 6.26, 6361
2242, 22.41, 2021-12-09 5:11:14.842오후, 21.37, 6.28, 6378
2243, 22.42, 2021-12-09 5:11:14.852오후, 21.32, 6.29, 6349
2244, 22.43, 2021-12-09 5:11:14.862오후, 21.13, 6.31, 6402
2245, 22.44, 2021-12-09 5:11:14.872오후, 20.91, 6.34, 6460
2246, 22.45, 2021-12-09 5:11:14.882오후, 20.79, 6.36, 6448
2247, 22.46, 2021-12-09 5:11:14.892오후, 20.66, 6.38, 6444
2248, 22.47, 2021-12-09 5:11:14.902오후, 20.50, 6.40, 6449
2249, 22.48, 2021-12-09 5:11:14.912오후, 20.30, 6.44, 6427
2250, 22.49, 2021-12-09 5:11:14.922오후, 20.05, 6.46, 6401
2251, 22.5, 2021-12-09 5:11:14.932오후, 19.75, 6.51, 6451
2252, 22.51, 2021-12-09 5:11:14.942오후, 19.46, 6.55, 6446
2253, 22.52, 2021-12-09 5:11:14.952오후, 19.21, 6.60, 6410
2254, 22.53, 2021-12-09 5:11:14.962오후, 18.87, 6.64, 6391
2255, 22.54, 2021-12-09 5:11:14.972오후, 18.46, 6.67, 6404
2256, 22.55, 2021-12-09 5:11:14.982오후, 18.04, 6.68, 6443
2257, 22.56, 2021-12-09 5:11:14.992오후, 17.59, 6.69, 6535
2258, 22.57, 2021-12-09 5:11:15.002오후, 17.07, 6.72, 6493
2259, 22.58, 2021-12-09 5:11:15.012오후, 16.52, 6.77, 6554
2260, 22.59, 2021-12-09 5:11:15.022오후, 15.90, 6.79, 6571
2261, 22.6, 2021-12-09 5:11:15.032오후, 15.30, 6.79, 6587
2262, 22.61, 2021-12-09 5:11:15.042오후, 14.72, 6.81, 6593
2263, 22.62, 2021-12-09 5:11:15.052오후, 14.19, 6.85, 6642
2264, 22.63, 2021-12-09 5:11:15.062오후, 13.62, 6.87, 6629
2265, 22.64, 2021-12-09 5:11:15.072오후, 13.14, 6.86, 6679
2266, 22.65, 2021-12-09 5:11:15.082오후, 12.66, 6.85, 6733
2267, 22.66, 2021-12-09 5:11:15.092오후, 12.27, 6.82, 6874
2268, 22.67, 2021-12-09 5:11:15.102오후, 11.80, 6.80, 6932
2269, 22.68, 2021-12-09 5:11:15.112오후, 11.60, 6.75, 7080
2270, 22.69, 2021-12-09 5:11:15.122오후, 11.37, 6.70, 7195
2271, 22.7, 2021-12-09 5:11:15.132오후, 11.13, 6.67, 7213
2272, 22.71, 2021-12-09 5:11:15.142오후, 10.86, 6.62, 7221
2273, 22.72, 2021-12-09 5:11:15.152오후, 10.67, 6.59, 7242
2274, 22.73, 2021-12-09 5:11:15.162오후, 10.44, 6.54, 7167
2275, 22.74, 2021-12-09 5:11:15.172오후, 10.27, 6.49, 7095
2276, 22.75, 2021-12-09 5:11:15.182오후, 10.03, 6.45, 6915
2277, 22.76, 2021-12-09 5:11:15.192오후, 9.90, 6.40, 6751
2278, 22.77, 2021-12-09 5:11:15.202오후, 9.74, 6.33, 6543
2279, 22.78, 2021-12-09 5:11:15.212오후, 9.58, 6.29, 6248
2280, 22.79, 2021-12-09 5:11:15.222오후, 9.45, 6.22, 5974
2281, 22.8, 2021-12-09 5:11:15.232오후, 9.30, 6.16, 5622
2282, 22.81, 2021-12-09 5:11:15.242오후, 9.16, 6.10, 5188
2283, 22.82, 2021-12-09 5:11:15.252오후, 9.01, 6.02, 4694
2284, 22.83, 2021-12-09 5:11:15.262오후, 8.85, 5.94, 4176
2285, 22.84, 2021-12-09 5:11:15.272오후, 8.75, 5.91, 3601
2286, 22.85, 2021-12-09 5:11:15.282오후, 8.59, 5.82, 2978
2287, 22.86, 2021-12-09 5:11:15.292오후, 8.27, 5.74, 2369
2288, 22.87, 2021-12-09 5:11:15.302오후, 8.05, 5.62, 1900
2289, 22.88, 2021-12-09 5:11:15.312오후, 7.95, 5.60, 1499
2290, 22.89, 2021-12-09 5:11:15.322오후, 7.94, 5.60, 1151
2291, 22.9, 2021-12-09 5:11:15.332오후, 8.14, 5.72, 890
2292, 22.91, 2021-12-09 5:11:15.342오후, 8.13, 5.91, 606
2293, 22.92, 2021-12-09 5:11:15.352오후, 9.12, 6.31, 423
2294, 22.93, 2021-12-09 5:11:15.362오후, 9.77, 6.64, 262
2295, 22.94, 2021-12-09 5:11:15.372오후, 9.93, 7.07, 158
2296, 22.95, 2021-12-09 5:11:15.382오후, 11.00, 8.12, 85
2297, 22.96, 2021-12-09 5:11:15.392오후, 11.34, 8.28, 62
2298, 22.97, 2021-12-09 5:11:15.402오후, 11.75, 8.50, 36
2299, 22.98, 2021-12-09 5:11:15.412오후, 11.78, 9.08, 20
2300, 22.99, 2021-12-09 5:11:15.422오후, -0.51, -0.51, 0
2301, 23, 2021-12-09 5:11:15.432오후, 11.74, 9.20, 18
2302, 23.01, 2021-12-09 5:11:15.442오후, -0.51, -0.51, 0
2303, 23.02, 2021-12-09 5:11:15.452오후, -0.51, -0.51, 0
2304, 23.03, 2021-12-09 5:11:15.462오후, -0.51, -0.51, 0
2305, 23.04, 2021-12-09 5:11:15.472오후, 11.74, 9.20, 18
2306, 23.05, 2021-12-09 5:11:15.482오후, -0.51, -0.51, 0
2307, 23.06, 2021-12-09 5:11:15.492오후, -0.51, -0.51, 0
2308, 23.07, 2021-12-09 5:11:15.502오후, -0.51, -0.51, 0
