DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 7.00-23
HARDWARE 00114-A988
MAP_VERSION 8.0
HW_TYPE 7
VersaPogoFsx 0
VersaV6CuffFsx 1
파일 이름 C:\Tekscan\FScan\Database\MOVIES\이재영\04L.fsx
SENSOR_TYPE FSCAN
ROWS 60
COLS 21
ROW_SPACING 0.508 centimeters
COL_SPACING 0.508 centimeters
SENSEL_AREA 0.258064 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.01
MICRO_SECOND 1
TIME 2021-12-09 5:10:52.432오후
SATURATION_PRESSURE 816.499 KPa 
CALIBRATION_POINT_1 179 (Pounds) 9636 (Raw Sum) 372 (Number of Loaded Cells)
CALIBRATION_MODE_1 단계
CALIBRATION_INFO C:\Tekscan\FScan\Database\MOVIES\이재영\04L.fsx
SENSITIVITY 기본
MAP_INDEX 1
SUBMAP 1
START_FRAME 1
END_FRAME 11770
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

5141, 51.4, 2021-12-09 5:11:43.832오후, -0.51, -0.51, 0
5142, 51.41, 2021-12-09 5:11:43.842오후, -0.51, -0.51, 0
5143, 51.42, 2021-12-09 5:11:43.852오후, -0.51, -0.51, 0
5144, 51.43, 2021-12-09 5:11:43.862오후, -0.51, -0.51, 0
5145, 51.44, 2021-12-09 5:11:43.872오후, -0.51, -0.51, 0
5146, 51.45, 2021-12-09 5:11:43.882오후, -0.51, -0.51, 0
5147, 51.46, 2021-12-09 5:11:43.892오후, -0.51, -0.51, 0
5148, 51.47, 2021-12-09 5:11:43.902오후, -0.51, -0.51, 0
5149, 51.48, 2021-12-09 5:11:43.912오후, -0.51, -0.51, 0
5150, 51.49, 2021-12-09 5:11:43.922오후, -0.51, -0.51, 0
5151, 51.5, 2021-12-09 5:11:43.932오후, -0.51, -0.51, 0
5152, 51.51, 2021-12-09 5:11:43.942오후, -0.51, -0.51, 0
5153, 51.52, 2021-12-09 5:11:43.952오후, -0.51, -0.51, 0
5154, 51.53, 2021-12-09 5:11:43.962오후, -0.51, -0.51, 0
5155, 51.54, 2021-12-09 5:11:43.972오후, -0.51, -0.51, 0
5156, 51.55, 2021-12-09 5:11:43.982오후, -0.51, -0.51, 0
5157, 51.56, 2021-12-09 5:11:43.992오후, -0.51, -0.51, 0
5158, 51.57, 2021-12-09 5:11:44.002오후, -0.51, -0.51, 0
5159, 51.58, 2021-12-09 5:11:44.012오후, -0.51, -0.51, 0
5160, 51.59, 2021-12-09 5:11:44.022오후, 25.60, 5.77, 27
5161, 51.6, 2021-12-09 5:11:44.032오후, 26.23, 5.06, 143
5162, 51.61, 2021-12-09 5:11:44.042오후, 26.31, 5.12, 377
5163, 51.62, 2021-12-09 5:11:44.052오후, 26.28, 5.11, 715
5164, 51.63, 2021-12-09 5:11:44.062오후, 26.17, 5.15, 994
5165, 51.64, 2021-12-09 5:11:44.072오후, 25.98, 5.19, 1259
5166, 51.65, 2021-12-09 5:11:44.082오후, 25.77, 5.23, 1609
5167, 51.66, 2021-12-09 5:11:44.092오후, 25.60, 5.18, 1915
5168, 51.67, 2021-12-09 5:11:44.102오후, 24.94, 5.07, 2268
5169, 51.68, 2021-12-09 5:11:44.112오후, 24.51, 5.04, 2516
5170, 51.69, 2021-12-09 5:11:44.122오후, 24.18, 4.98, 2692
5171, 51.7, 2021-12-09 5:11:44.132오후, 23.92, 4.96, 2923
5172, 51.71, 2021-12-09 5:11:44.142오후, 23.82, 4.96, 3082
5173, 51.72, 2021-12-09 5:11:44.152오후, 23.68, 4.96, 3274
5174, 51.73, 2021-12-09 5:11:44.162오후, 23.56, 4.94, 3501
5175, 51.74, 2021-12-09 5:11:44.172오후, 23.44, 4.95, 3744
5176, 51.75, 2021-12-09 5:11:44.182오후, 23.43, 4.98, 4061
5177, 51.76, 2021-12-09 5:11:44.192오후, 23.35, 5.03, 4426
5178, 51.77, 2021-12-09 5:11:44.202오후, 23.34, 5.01, 4740
5179, 51.78, 2021-12-09 5:11:44.212오후, 23.28, 5.01, 5050
5180, 51.79, 2021-12-09 5:11:44.222오후, 23.31, 5.01, 5269
5181, 51.8, 2021-12-09 5:11:44.232오후, 23.23, 4.97, 5466
5182, 51.81, 2021-12-09 5:11:44.242오후, 23.20, 4.97, 5603
5183, 51.82, 2021-12-09 5:11:44.252오후, 23.24, 4.96, 5701
5184, 51.83, 2021-12-09 5:11:44.262오후, 23.28, 4.96, 5777
5185, 51.84, 2021-12-09 5:11:44.272오후, 23.25, 4.94, 5845
5186, 51.85, 2021-12-09 5:11:44.282오후, 23.27, 4.94, 5882
5187, 51.86, 2021-12-09 5:11:44.292오후, 23.25, 4.94, 5925
5188, 51.87, 2021-12-09 5:11:44.302오후, 23.23, 4.96, 5930
5189, 51.88, 2021-12-09 5:11:44.312오후, 23.13, 4.95, 5943
5190, 51.89, 2021-12-09 5:11:44.322오후, 23.12, 4.95, 5844
5191, 51.9, 2021-12-09 5:11:44.332오후, 23.00, 4.97, 5757
5192, 51.91, 2021-12-09 5:11:44.342오후, 22.75, 4.98, 5703
5193, 51.92, 2021-12-09 5:11:44.352오후, 22.61, 4.96, 5563
5194, 51.93, 2021-12-09 5:11:44.362오후, 22.30, 4.99, 5456
5195, 51.94, 2021-12-09 5:11:44.372오후, 22.04, 4.99, 5292
5196, 51.95, 2021-12-09 5:11:44.382오후, 21.72, 5.01, 5206
5197, 51.96, 2021-12-09 5:11:44.392오후, 21.32, 5.05, 5149
5198, 51.97, 2021-12-09 5:11:44.402오후, 20.95, 5.09, 5116
5199, 51.98, 2021-12-09 5:11:44.412오후, 20.48, 5.15, 5105
5200, 51.99, 2021-12-09 5:11:44.422오후, 20.05, 5.16, 5068
5201, 52, 2021-12-09 5:11:44.432오후, 19.54, 5.20, 5115
5202, 52.01, 2021-12-09 5:11:44.442오후, 19.01, 5.22, 5136
5203, 52.02, 2021-12-09 5:11:44.452오후, 18.64, 5.25, 5147
5204, 52.03, 2021-12-09 5:11:44.462오후, 18.14, 5.28, 5204
5205, 52.04, 2021-12-09 5:11:44.472오후, 17.79, 5.29, 5199
5206, 52.05, 2021-12-09 5:11:44.482오후, 17.36, 5.32, 5228
5207, 52.06, 2021-12-09 5:11:44.492오후, 16.90, 5.34, 5270
5208, 52.07, 2021-12-09 5:11:44.502오후, 16.41, 5.37, 5306
5209, 52.08, 2021-12-09 5:11:44.512오후, 16.01, 5.38, 5309
5210, 52.09, 2021-12-09 5:11:44.522오후, 15.57, 5.40, 5313
5211, 52.1, 2021-12-09 5:11:44.532오후, 15.19, 5.42, 5334
5212, 52.11, 2021-12-09 5:11:44.542오후, 14.77, 5.46, 5371
5213, 52.12, 2021-12-09 5:11:44.552오후, 14.32, 5.48, 5365
5214, 52.13, 2021-12-09 5:11:44.562오후, 13.82, 5.50, 5391
5215, 52.14, 2021-12-09 5:11:44.572오후, 13.42, 5.51, 5466
5216, 52.15, 2021-12-09 5:11:44.582오후, 12.97, 5.55, 5457
5217, 52.16, 2021-12-09 5:11:44.592오후, 12.57, 5.57, 5517
5218, 52.17, 2021-12-09 5:11:44.602오후, 12.16, 5.58, 5612
5219, 52.18, 2021-12-09 5:11:44.612오후, 11.75, 5.62, 5647
5220, 52.19, 2021-12-09 5:11:44.622오후, 11.37, 5.67, 5725
5221, 52.2, 2021-12-09 5:11:44.632오후, 11.10, 5.70, 5821
5222, 52.21, 2021-12-09 5:11:44.642오후, 10.66, 5.76, 5868
5223, 52.22, 2021-12-09 5:11:44.652오후, 10.47, 5.80, 6049
5224, 52.23, 2021-12-09 5:11:44.662오후, 10.29, 5.82, 6238
5225, 52.24, 2021-12-09 5:11:44.672오후, 10.11, 5.86, 6292
5226, 52.25, 2021-12-09 5:11:44.682오후, 9.92, 5.86, 6371
5227, 52.26, 2021-12-09 5:11:44.692오후, 9.75, 5.84, 6419
5228, 52.27, 2021-12-09 5:11:44.702오후, 9.55, 5.85, 6434
5229, 52.28, 2021-12-09 5:11:44.712오후, 9.39, 5.83, 6445
5230, 52.29, 2021-12-09 5:11:44.722오후, 9.27, 5.80, 6399
5231, 52.3, 2021-12-09 5:11:44.732오후, 9.15, 5.80, 6389
5232, 52.31, 2021-12-09 5:11:44.742오후, 9.04, 5.79, 6293
5233, 52.32, 2021-12-09 5:11:44.752오후, 8.91, 5.80, 6151
5234, 52.33, 2021-12-09 5:11:44.762오후, 8.83, 5.81, 6012
5235, 52.34, 2021-12-09 5:11:44.772오후, 8.67, 5.85, 5734
5236, 52.35, 2021-12-09 5:11:44.782오후, 8.56, 5.90, 5423
5237, 52.36, 2021-12-09 5:11:44.792오후, 8.42, 5.95, 5055
5238, 52.37, 2021-12-09 5:11:44.802오후, 8.30, 6.00, 4675
5239, 52.38, 2021-12-09 5:11:44.812오후, 8.18, 6.05, 4240
5240, 52.39, 2021-12-09 5:11:44.822오후, 8.07, 6.06, 3730
5241, 52.4, 2021-12-09 5:11:44.832오후, 8.00, 6.08, 3120
5242, 52.41, 2021-12-09 5:11:44.842오후, 7.85, 6.04, 2490
5243, 52.42, 2021-12-09 5:11:44.852오후, 7.75, 6.03, 1912
5244, 52.43, 2021-12-09 5:11:44.862오후, 7.65, 6.11, 1405
5245, 52.44, 2021-12-09 5:11:44.872오후, 7.51, 6.19, 956
5246, 52.45, 2021-12-09 5:11:44.882오후, 7.29, 6.17, 559
5247, 52.46, 2021-12-09 5:11:44.892오후, 6.93, 6.58, 289
5248, 52.47, 2021-12-09 5:11:44.902오후, 5.59, 7.68, 125
5249, 52.48, 2021-12-09 5:11:44.912오후, 5.19, 8.01, 56
5250, 52.49, 2021-12-09 5:11:44.922오후, 5.34, 8.15, 28
5251, 52.5, 2021-12-09 5:11:44.932오후, -0.51, -0.51, 0
5252, 52.51, 2021-12-09 5:11:44.942오후, -0.51, -0.51, 0
5253, 52.52, 2021-12-09 5:11:44.952오후, -0.51, -0.51, 0
5254, 52.53, 2021-12-09 5:11:44.962오후, -0.51, -0.51, 0
5255, 52.54, 2021-12-09 5:11:44.972오후, -0.51, -0.51, 0
5256, 52.55, 2021-12-09 5:11:44.982오후, -0.51, -0.51, 0
5257, 52.56, 2021-12-09 5:11:44.992오후, -0.51, -0.51, 0
5258, 52.57, 2021-12-09 5:11:45.002오후, -0.51, -0.51, 0
5259, 52.58, 2021-12-09 5:11:45.012오후, -0.51, -0.51, 0
5260, 52.59, 2021-12-09 5:11:45.022오후, -0.51, -0.51, 0
5261, 52.6, 2021-12-09 5:11:45.032오후, -0.51, -0.51, 0
5262, 52.61, 2021-12-09 5:11:45.042오후, -0.51, -0.51, 0
5263, 52.62, 2021-12-09 5:11:45.052오후, -0.51, -0.51, 0
5264, 52.63, 2021-12-09 5:11:45.062오후, -0.51, -0.51, 0
5265, 52.64, 2021-12-09 5:11:45.072오후, -0.51, -0.51, 0
5266, 52.65, 2021-12-09 5:11:45.082오후, -0.51, -0.51, 0
5267, 52.66, 2021-12-09 5:11:45.092오후, -0.51, -0.51, 0
5268, 52.67, 2021-12-09 5:11:45.102오후, -0.51, -0.51, 0
5269, 52.68, 2021-12-09 5:11:45.112오후, -0.51, -0.51, 0
5270, 52.69, 2021-12-09 5:11:45.122오후, -0.51, -0.51, 0
5271, 52.7, 2021-12-09 5:11:45.132오후, -0.51, -0.51, 0
5272, 52.71, 2021-12-09 5:11:45.142오후, -0.51, -0.51, 0
5273, 52.72, 2021-12-09 5:11:45.152오후, -0.51, -0.51, 0
5274, 52.73, 2021-12-09 5:11:45.162오후, -0.51, -0.51, 0
5275, 52.74, 2021-12-09 5:11:45.172오후, -0.51, -0.51, 0
5276, 52.75, 2021-12-09 5:11:45.182오후, -0.51, -0.51, 0
5277, 52.76, 2021-12-09 5:11:45.192오후, -0.51, -0.51, 0
5278, 52.77, 2021-12-09 5:11:45.202오후, -0.51, -0.51, 0
5279, 52.78, 2021-12-09 5:11:45.212오후, -0.51, -0.51, 0
5280, 52.79, 2021-12-09 5:11:45.222오후, -0.51, -0.51, 0
5281, 52.8, 2021-12-09 5:11:45.232오후, -0.51, -0.51, 0
5282, 52.81, 2021-12-09 5:11:45.242오후, -0.51, -0.51, 0
5283, 52.82, 2021-12-09 5:11:45.252오후, -0.51, -0.51, 0
5284, 52.83, 2021-12-09 5:11:45.262오후, -0.51, -0.51, 0
5285, 52.84, 2021-12-09 5:11:45.272오후, -0.51, -0.51, 0
5286, 52.85, 2021-12-09 5:11:45.282오후, -0.51, -0.51, 0
5287, 52.86, 2021-12-09 5:11:45.292오후, -0.51, -0.51, 0
5288, 52.87, 2021-12-09 5:11:45.302오후, -0.51, -0.51, 0
5289, 52.88, 2021-12-09 5:11:45.312오후, -0.51, -0.51, 0
5290, 52.89, 2021-12-09 5:11:45.322오후, -0.51, -0.51, 0
5291, 52.9, 2021-12-09 5:11:45.332오후, -0.51, -0.51, 0
5292, 52.91, 2021-12-09 5:11:45.342오후, -0.51, -0.51, 0
5293, 52.92, 2021-12-09 5:11:45.352오후, -0.51, -0.51, 0
5294, 52.93, 2021-12-09 5:11:45.362오후, -0.51, -0.51, 0
5295, 52.94, 2021-12-09 5:11:45.372오후, -0.51, -0.51, 0
5296, 52.95, 2021-12-09 5:11:45.382오후, -0.51, -0.51, 0
5297, 52.96, 2021-12-09 5:11:45.392오후, -0.51, -0.51, 0
5298, 52.97, 2021-12-09 5:11:45.402오후, -0.51, -0.51, 0
5299, 52.98, 2021-12-09 5:11:45.412오후, -0.51, -0.51, 0
5300, 52.99, 2021-12-09 5:11:45.422오후, -0.51, -0.51, 0
5301, 53, 2021-12-09 5:11:45.432오후, 25.87, 5.37, 14
5302, 53.01, 2021-12-09 5:11:45.442오후, 26.06, 5.39, 118
5303, 53.02, 2021-12-09 5:11:45.452오후, 26.32, 5.24, 295
5304, 53.03, 2021-12-09 5:11:45.462오후, 26.23, 5.22, 553
5305, 53.04, 2021-12-09 5:11:45.472오후, 26.09, 5.19, 712
5306, 53.05, 2021-12-09 5:11:45.482오후, 26.00, 5.22, 820
5307, 53.06, 2021-12-09 5:11:45.492오후, 25.87, 5.20, 965
5308, 53.07, 2021-12-09 5:11:45.502오후, 25.74, 5.21, 1088
5309, 53.08, 2021-12-09 5:11:45.512오후, 25.61, 5.21, 1239
5310, 53.09, 2021-12-09 5:11:45.522오후, 25.56, 5.22, 1301
5311, 53.1, 2021-12-09 5:11:45.532오후, 25.11, 5.13, 1405
5312, 53.11, 2021-12-09 5:11:45.542오후, 24.59, 5.04, 1546
5313, 53.12, 2021-12-09 5:11:45.552오후, 24.19, 4.96, 1718
5314, 53.13, 2021-12-09 5:11:45.562오후, 24.03, 4.95, 1892
5315, 53.14, 2021-12-09 5:11:45.572오후, 23.92, 4.96, 2083
5316, 53.15, 2021-12-09 5:11:45.582오후, 23.90, 4.99, 2260
5317, 53.16, 2021-12-09 5:11:45.592오후, 23.89, 5.01, 2559
5318, 53.17, 2021-12-09 5:11:45.602오후, 23.88, 5.04, 2860
5319, 53.18, 2021-12-09 5:11:45.612오후, 23.91, 5.06, 3166
5320, 53.19, 2021-12-09 5:11:45.622오후, 23.91, 5.09, 3512
5321, 53.2, 2021-12-09 5:11:45.632오후, 23.88, 5.09, 3921
5322, 53.21, 2021-12-09 5:11:45.642오후, 23.88, 5.08, 4277
5323, 53.22, 2021-12-09 5:11:45.652오후, 23.86, 5.08, 4663
5324, 53.23, 2021-12-09 5:11:45.662오후, 23.82, 5.08, 5080
5325, 53.24, 2021-12-09 5:11:45.672오후, 23.81, 5.07, 5402
5326, 53.25, 2021-12-09 5:11:45.682오후, 23.75, 5.04, 5728
5327, 53.26, 2021-12-09 5:11:45.692오후, 23.69, 5.04, 6011
5328, 53.27, 2021-12-09 5:11:45.702오후, 23.67, 5.03, 6228
5329, 53.28, 2021-12-09 5:11:45.712오후, 23.69, 5.03, 6399
5330, 53.29, 2021-12-09 5:11:45.722오후, 23.67, 5.01, 6547
5331, 53.3, 2021-12-09 5:11:45.732오후, 23.63, 5.00, 6666
5332, 53.31, 2021-12-09 5:11:45.742오후, 23.60, 4.99, 6763
5333, 53.32, 2021-12-09 5:11:45.752오후, 23.57, 4.99, 6760
5334, 53.33, 2021-12-09 5:11:45.762오후, 23.54, 4.97, 6746
5335, 53.34, 2021-12-09 5:11:45.772오후, 23.49, 4.96, 6701
5336, 53.35, 2021-12-09 5:11:45.782오후, 23.47, 4.94, 6610
5337, 53.36, 2021-12-09 5:11:45.792오후, 23.44, 4.93, 6529
5338, 53.37, 2021-12-09 5:11:45.802오후, 23.43, 4.91, 6382
5339, 53.38, 2021-12-09 5:11:45.812오후, 23.35, 4.90, 6281
5340, 53.39, 2021-12-09 5:11:45.822오후, 23.35, 4.90, 6149
5341, 53.4, 2021-12-09 5:11:45.832오후, 23.30, 4.89, 6033
5342, 53.41, 2021-12-09 5:11:45.842오후, 23.22, 4.87, 5940
5343, 53.42, 2021-12-09 5:11:45.852오후, 23.18, 4.88, 5848
5344, 53.43, 2021-12-09 5:11:45.862오후, 23.10, 4.87, 5812
5345, 53.44, 2021-12-09 5:11:45.872오후, 23.09, 4.86, 5801
5346, 53.45, 2021-12-09 5:11:45.882오후, 22.98, 4.85, 5826
5347, 53.46, 2021-12-09 5:11:45.892오후, 22.91, 4.83, 5851
5348, 53.47, 2021-12-09 5:11:45.902오후, 22.88, 4.83, 5868
5349, 53.48, 2021-12-09 5:11:45.912오후, 22.81, 4.82, 5866
5350, 53.49, 2021-12-09 5:11:45.922오후, 22.72, 4.81, 5890
5351, 53.5, 2021-12-09 5:11:45.932오후, 22.57, 4.79, 5899
5352, 53.51, 2021-12-09 5:11:45.942오후, 22.50, 4.76, 5919
5353, 53.52, 2021-12-09 5:11:45.952오후, 22.39, 4.76, 5912
5354, 53.53, 2021-12-09 5:11:45.962오후, 22.30, 4.75, 5908
5355, 53.54, 2021-12-09 5:11:45.972오후, 22.17, 4.73, 5916
5356, 53.55, 2021-12-09 5:11:45.982오후, 22.01, 4.72, 5925
5357, 53.56, 2021-12-09 5:11:45.992오후, 21.78, 4.70, 5908
5358, 53.57, 2021-12-09 5:11:46.002오후, 21.60, 4.67, 5878
5359, 53.58, 2021-12-09 5:11:46.012오후, 21.34, 4.65, 5895
5360, 53.59, 2021-12-09 5:11:46.022오후, 21.07, 4.61, 5934
5361, 53.6, 2021-12-09 5:11:46.032오후, 20.78, 4.61, 5936
5362, 53.61, 2021-12-09 5:11:46.042오후, 20.47, 4.56, 5905
5363, 53.62, 2021-12-09 5:11:46.052오후, 20.15, 4.56, 5866
5364, 53.63, 2021-12-09 5:11:46.062오후, 19.66, 4.54, 5877
5365, 53.64, 2021-12-09 5:11:46.072오후, 19.25, 4.52, 5846
5366, 53.65, 2021-12-09 5:11:46.082오후, 18.78, 4.50, 5822
5367, 53.66, 2021-12-09 5:11:46.092오후, 18.21, 4.48, 5779
5368, 53.67, 2021-12-09 5:11:46.102오후, 17.72, 4.46, 5756
5369, 53.68, 2021-12-09 5:11:46.112오후, 17.13, 4.46, 5686
5370, 53.69, 2021-12-09 5:11:46.122오후, 16.62, 4.44, 5717
5371, 53.7, 2021-12-09 5:11:46.132오후, 15.98, 4.45, 5777
5372, 53.71, 2021-12-09 5:11:46.142오후, 15.42, 4.46, 5772
5373, 53.72, 2021-12-09 5:11:46.152오후, 14.78, 4.48, 5823
5374, 53.73, 2021-12-09 5:11:46.162오후, 14.07, 4.48, 5809
5375, 53.74, 2021-12-09 5:11:46.172오후, 13.38, 4.50, 5708
5376, 53.75, 2021-12-09 5:11:46.182오후, 12.77, 4.57, 5685
5377, 53.76, 2021-12-09 5:11:46.192오후, 12.03, 4.61, 5593
5378, 53.77, 2021-12-09 5:11:46.202오후, 11.44, 4.70, 5571
5379, 53.78, 2021-12-09 5:11:46.212오후, 11.04, 4.81, 5612
5380, 53.79, 2021-12-09 5:11:46.222오후, 10.74, 4.93, 5560
5381, 53.8, 2021-12-09 5:11:46.232오후, 10.45, 5.05, 5503
5382, 53.81, 2021-12-09 5:11:46.242오후, 10.19, 5.18, 5337
5383, 53.82, 2021-12-09 5:11:46.252오후, 9.88, 5.34, 5055
5384, 53.83, 2021-12-09 5:11:46.262오후, 9.61, 5.47, 4818
5385, 53.84, 2021-12-09 5:11:46.272오후, 9.39, 5.60, 4537
5386, 53.85, 2021-12-09 5:11:46.282오후, 9.18, 5.72, 4151
5387, 53.86, 2021-12-09 5:11:46.292오후, 8.93, 5.90, 3751
5388, 53.87, 2021-12-09 5:11:46.302오후, 8.78, 5.97, 3356
5389, 53.88, 2021-12-09 5:11:46.312오후, 8.62, 6.03, 2913
5390, 53.89, 2021-12-09 5:11:46.322오후, 8.49, 6.07, 2518
5391, 53.9, 2021-12-09 5:11:46.332오후, 8.40, 6.02, 2091
5392, 53.91, 2021-12-09 5:11:46.342오후, 8.29, 5.99, 1629
5393, 53.92, 2021-12-09 5:11:46.352오후, 8.25, 5.84, 1202
5394, 53.93, 2021-12-09 5:11:46.362오후, 8.34, 5.86, 874
5395, 53.94, 2021-12-09 5:11:46.372오후, 8.32, 6.08, 523
5396, 53.95, 2021-12-09 5:11:46.382오후, 8.06, 6.15, 301
5397, 53.96, 2021-12-09 5:11:46.392오후, 7.72, 5.88, 162
5398, 53.97, 2021-12-09 5:11:46.402오후, 5.06, 7.88, 47
5399, 53.98, 2021-12-09 5:11:46.412오후, 5.06, 8.13, 14
5400, 53.99, 2021-12-09 5:11:46.422오후, -0.51, -0.51, 0
5401, 54, 2021-12-09 5:11:46.432오후, -0.51, -0.51, 0
5402, 54.01, 2021-12-09 5:11:46.442오후, -0.51, -0.51, 0
5403, 54.02, 2021-12-09 5:11:46.452오후, -0.51, -0.51, 0
5404, 54.03, 2021-12-09 5:11:46.462오후, -0.51, -0.51, 0
5405, 54.04, 2021-12-09 5:11:46.472오후, -0.51, -0.51, 0
5406, 54.05, 2021-12-09 5:11:46.482오후, -0.51, -0.51, 0
5407, 54.06, 2021-12-09 5:11:46.492오후, -0.51, -0.51, 0
5408, 54.07, 2021-12-09 5:11:46.502오후, -0.51, -0.51, 0
5409, 54.08, 2021-12-09 5:11:46.512오후, -0.51, -0.51, 0
5410, 54.09, 2021-12-09 5:11:46.522오후, -0.51, -0.51, 0
5411, 54.1, 2021-12-09 5:11:46.532오후, -0.51, -0.51, 0
5412, 54.11, 2021-12-09 5:11:46.542오후, -0.51, -0.51, 0
5413, 54.12, 2021-12-09 5:11:46.552오후, -0.51, -0.51, 0
5414, 54.13, 2021-12-09 5:11:46.562오후, -0.51, -0.51, 0
5415, 54.14, 2021-12-09 5:11:46.572오후, -0.51, -0.51, 0
5416, 54.15, 2021-12-09 5:11:46.582오후, -0.51, -0.51, 0
5417, 54.16, 2021-12-09 5:11:46.592오후, -0.51, -0.51, 0
5418, 54.17, 2021-12-09 5:11:46.602오후, -0.51, -0.51, 0
5419, 54.18, 2021-12-09 5:11:46.612오후, -0.51, -0.51, 0
5420, 54.19, 2021-12-09 5:11:46.622오후, -0.51, -0.51, 0
5421, 54.2, 2021-12-09 5:11:46.632오후, -0.51, -0.51, 0
5422, 54.21, 2021-12-09 5:11:46.642오후, -0.51, -0.51, 0
5423, 54.22, 2021-12-09 5:11:46.652오후, -0.51, -0.51, 0
5424, 54.23, 2021-12-09 5:11:46.662오후, -0.51, -0.51, 0
5425, 54.24, 2021-12-09 5:11:46.672오후, -0.51, -0.51, 0
5426, 54.25, 2021-12-09 5:11:46.682오후, -0.51, -0.51, 0
5427, 54.26, 2021-12-09 5:11:46.692오후, -0.51, -0.51, 0
5428, 54.27, 2021-12-09 5:11:46.702오후, -0.51, -0.51, 0
5429, 54.28, 2021-12-09 5:11:46.712오후, -0.51, -0.51, 0
5430, 54.29, 2021-12-09 5:11:46.722오후, -0.51, -0.51, 0
5431, 54.3, 2021-12-09 5:11:46.732오후, -0.51, -0.51, 0
5432, 54.31, 2021-12-09 5:11:46.742오후, -0.51, -0.51, 0
5433, 54.32, 2021-12-09 5:11:46.752오후, -0.51, -0.51, 0
5434, 54.33, 2021-12-09 5:11:46.762오후, -0.51, -0.51, 0
5435, 54.34, 2021-12-09 5:11:46.772오후, -0.51, -0.51, 0
5436, 54.35, 2021-12-09 5:11:46.782오후, -0.51, -0.51, 0
5437, 54.36, 2021-12-09 5:11:46.792오후, -0.51, -0.51, 0
5438, 54.37, 2021-12-09 5:11:46.802오후, -0.51, -0.51, 0
5439, 54.38, 2021-12-09 5:11:46.812오후, -0.51, -0.51, 0
5440, 54.39, 2021-12-09 5:11:46.822오후, -0.51, -0.51, 0
5441, 54.4, 2021-12-09 5:11:46.832오후, -0.51, -0.51, 0
5442, 54.41, 2021-12-09 5:11:46.842오후, -0.51, -0.51, 0
5443, 54.42, 2021-12-09 5:11:46.852오후, -0.51, -0.51, 0
5444, 54.43, 2021-12-09 5:11:46.862오후, -0.51, -0.51, 0
5445, 54.44, 2021-12-09 5:11:46.872오후, -0.51, -0.51, 0
5446, 54.45, 2021-12-09 5:11:46.882오후, -0.51, -0.51, 0
5447, 54.46, 2021-12-09 5:11:46.892오후, 26.07, 5.60, 29
5448, 54.47, 2021-12-09 5:11:46.902오후, 26.30, 5.05, 201
5449, 54.48, 2021-12-09 5:11:46.912오후, 26.38, 5.26, 358
5450, 54.49, 2021-12-09 5:11:46.922오후, 26.30, 5.22, 593
5451, 54.5, 2021-12-09 5:11:46.932오후, 26.19, 5.23, 756
5452, 54.51, 2021-12-09 5:11:46.942오후, 26.07, 5.23, 869
5453, 54.52, 2021-12-09 5:11:46.952오후, 25.95, 5.20, 1001
5454, 54.53, 2021-12-09 5:11:46.962오후, 25.84, 5.18, 1150
5455, 54.54, 2021-12-09 5:11:46.972오후, 25.70, 5.17, 1347
5456, 54.55, 2021-12-09 5:11:46.982오후, 25.45, 5.15, 1482
5457, 54.56, 2021-12-09 5:11:46.992오후, 24.92, 5.00, 1649
5458, 54.57, 2021-12-09 5:11:47.002오후, 24.59, 4.94, 1834
5459, 54.58, 2021-12-09 5:11:47.012오후, 24.31, 4.91, 2062
5460, 54.59, 2021-12-09 5:11:47.022오후, 24.10, 4.89, 2295
5461, 54.6, 2021-12-09 5:11:47.032오후, 23.93, 4.90, 2463
5462, 54.61, 2021-12-09 5:11:47.042오후, 23.88, 4.93, 2681
5463, 54.62, 2021-12-09 5:11:47.052오후, 23.76, 4.93, 2906
5464, 54.63, 2021-12-09 5:11:47.062오후, 23.71, 4.94, 3160
5465, 54.64, 2021-12-09 5:11:47.072오후, 23.64, 4.95, 3457
5466, 54.65, 2021-12-09 5:11:47.082오후, 23.60, 4.96, 3846
5467, 54.66, 2021-12-09 5:11:47.092오후, 23.52, 4.97, 4248
5468, 54.67, 2021-12-09 5:11:47.102오후, 23.45, 4.95, 4642
5469, 54.68, 2021-12-09 5:11:47.112오후, 23.39, 4.93, 5003
5470, 54.69, 2021-12-09 5:11:47.122오후, 23.31, 4.88, 5269
5471, 54.7, 2021-12-09 5:11:47.132오후, 23.16, 4.87, 5557
5472, 54.71, 2021-12-09 5:11:47.142오후, 23.17, 4.88, 5742
5473, 54.72, 2021-12-09 5:11:47.152오후, 23.09, 4.86, 5961
5474, 54.73, 2021-12-09 5:11:47.162오후, 23.12, 4.87, 6073
5475, 54.74, 2021-12-09 5:11:47.172오후, 23.14, 4.88, 6177
5476, 54.75, 2021-12-09 5:11:47.182오후, 23.06, 4.88, 6264
5477, 54.76, 2021-12-09 5:11:47.192오후, 23.08, 4.89, 6281
5478, 54.77, 2021-12-09 5:11:47.202오후, 23.03, 4.88, 6310
5479, 54.78, 2021-12-09 5:11:47.212오후, 23.00, 4.87, 6286
5480, 54.79, 2021-12-09 5:11:47.222오후, 23.02, 4.86, 6199
