DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 7.00-23
HARDWARE 00114-A988
MAP_VERSION 8.0
HW_TYPE 7
VersaPogoFsx 0
VersaV6CuffFsx 1
파일 이름 C:\Tekscan\FScan\Database\MOVIES\이재영\02L.fsx
SENSOR_TYPE FSCAN
ROWS 60
COLS 21
ROW_SPACING 0.508 centimeters
COL_SPACING 0.508 centimeters
SENSEL_AREA 0.258064 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.01
MICRO_SECOND 1
TIME 2021-12-09 5:01:40.181오후
SATURATION_PRESSURE 816.499 KPa 
CALIBRATION_POINT_1 179 (Pounds) 9636 (Raw Sum) 372 (Number of Loaded Cells)
CALIBRATION_MODE_1 단계
CALIBRATION_INFO C:\Tekscan\FScan\Database\MOVIES\이재영\02L.fsx
SENSITIVITY 기본
MAP_INDEX 1
SUBMAP 1
START_FRAME 1
END_FRAME 10518
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
1783, 17.82, 2021-12-09 5:01:58.001오후, 9.82, 5.09, 7995
1784, 17.83, 2021-12-09 5:01:58.011오후, 9.63, 5.14, 8045
1785, 17.84, 2021-12-09 5:01:58.021오후, 9.47, 5.17, 8042
1786, 17.85, 2021-12-09 5:01:58.031오후, 9.32, 5.22, 7950
1787, 17.86, 2021-12-09 5:01:58.041오후, 9.13, 5.28, 7753
1788, 17.87, 2021-12-09 5:01:58.051오후, 8.98, 5.32, 7500
1789, 17.88, 2021-12-09 5:01:58.061오후, 8.82, 5.39, 7228
1790, 17.89, 2021-12-09 5:01:58.071오후, 8.66, 5.45, 6842
1791, 17.9, 2021-12-09 5:01:58.081오후, 8.53, 5.50, 6368
1792, 17.91, 2021-12-09 5:01:58.091오후, 8.41, 5.53, 5807
1793, 17.92, 2021-12-09 5:01:58.101오후, 8.32, 5.53, 5155
1794, 17.93, 2021-12-09 5:01:58.111오후, 8.20, 5.54, 4330
1795, 17.94, 2021-12-09 5:01:58.121오후, 8.14, 5.53, 3541
1796, 17.95, 2021-12-09 5:01:58.131오후, 8.09, 5.55, 2775
1797, 17.96, 2021-12-09 5:01:58.141오후, 8.04, 5.55, 1979
1798, 17.97, 2021-12-09 5:01:58.151오후, 8.07, 5.50, 1293
1799, 17.98, 2021-12-09 5:01:58.161오후, 8.30, 5.35, 748
1800, 17.99, 2021-12-09 5:01:58.171오후, 8.49, 5.34, 401
1801, 18, 2021-12-09 5:01:58.181오후, 7.79, 5.64, 136
1802, 18.01, 2021-12-09 5:01:58.191오후, -0.51, -0.51, 0
1803, 18.02, 2021-12-09 5:01:58.201오후, -0.51, -0.51, 0
1804, 18.03, 2021-12-09 5:01:58.211오후, -0.51, -0.51, 0
1805, 18.04, 2021-12-09 5:01:58.221오후, -0.51, -0.51, 0
1806, 18.05, 2021-12-09 5:01:58.231오후, -0.51, -0.51, 0
1807, 18.06, 2021-12-09 5:01:58.241오후, -0.51, -0.51, 0
1808, 18.07, 2021-12-09 5:01:58.251오후, -0.51, -0.51, 0
1809, 18.08, 2021-12-09 5:01:58.261오후, -0.51, -0.51, 0
1810, 18.09, 2021-12-09 5:01:58.271오후, -0.51, -0.51, 0
1811, 18.1, 2021-12-09 5:01:58.281오후, -0.51, -0.51, 0
1812, 18.11, 2021-12-09 5:01:58.291오후, -0.51, -0.51, 0
1813, 18.12, 2021-12-09 5:01:58.301오후, -0.51, -0.51, 0
1814, 18.13, 2021-12-09 5:01:58.311오후, -0.51, -0.51, 0
1815, 18.14, 2021-12-09 5:01:58.321오후, -0.51, -0.51, 0
1816, 18.15, 2021-12-09 5:01:58.331오후, -0.51, -0.51, 0
1817, 18.16, 2021-12-09 5:01:58.341오후, -0.51, -0.51, 0
1818, 18.17, 2021-12-09 5:01:58.351오후, -0.51, -0.51, 0
1819, 18.18, 2021-12-09 5:01:58.361오후, -0.51, -0.51, 0
1820, 18.19, 2021-12-09 5:01:58.371오후, -0.51, -0.51, 0
1821, 18.2, 2021-12-09 5:01:58.381오후, -0.51, -0.51, 0
1822, 18.21, 2021-12-09 5:01:58.391오후, -0.51, -0.51, 0
1823, 18.22, 2021-12-09 5:01:58.401오후, -0.51, -0.51, 0
1824, 18.23, 2021-12-09 5:01:58.411오후, -0.51, -0.51, 0
1825, 18.24, 2021-12-09 5:01:58.421오후, -0.51, -0.51, 0
1826, 18.25, 2021-12-09 5:01:58.431오후, -0.51, -0.51, 0
1827, 18.26, 2021-12-09 5:01:58.441오후, -0.51, -0.51, 0
1828, 18.27, 2021-12-09 5:01:58.451오후, -0.51, -0.51, 0
1829, 18.28, 2021-12-09 5:01:58.461오후, -0.51, -0.51, 0
1830, 18.29, 2021-12-09 5:01:58.471오후, -0.51, -0.51, 0
1831, 18.3, 2021-12-09 5:01:58.481오후, -0.51, -0.51, 0
1832, 18.31, 2021-12-09 5:01:58.491오후, -0.51, -0.51, 0
1833, 18.32, 2021-12-09 5:01:58.501오후, -0.51, -0.51, 0
1834, 18.33, 2021-12-09 5:01:58.511오후, -0.51, -0.51, 0
1835, 18.34, 2021-12-09 5:01:58.521오후, -0.51, -0.51, 0
1836, 18.35, 2021-12-09 5:01:58.531오후, -0.51, -0.51, 0
1837, 18.36, 2021-12-09 5:01:58.541오후, -0.51, -0.51, 0
1838, 18.37, 2021-12-09 5:01:58.551오후, -0.51, -0.51, 0
1839, 18.38, 2021-12-09 5:01:58.561오후, -0.51, -0.51, 0
1840, 18.39, 2021-12-09 5:01:58.571오후, -0.51, -0.51, 0
1841, 18.4, 2021-12-09 5:01:58.581오후, -0.51, -0.51, 0
1842, 18.41, 2021-12-09 5:01:58.591오후, -0.51, -0.51, 0
1843, 18.42, 2021-12-09 5:01:58.601오후, -0.51, -0.51, 0
1844, 18.43, 2021-12-09 5:01:58.611오후, -0.51, -0.51, 0
1845, 18.44, 2021-12-09 5:01:58.621오후, 25.82, 5.50, 9
1846, 18.45, 2021-12-09 5:01:58.631오후, 25.98, 4.99, 123
1847, 18.46, 2021-12-09 5:01:58.641오후, 26.35, 5.19, 479
1848, 18.47, 2021-12-09 5:01:58.651오후, 26.55, 5.15, 1015
1849, 18.48, 2021-12-09 5:01:58.661오후, 26.66, 5.25, 1456
1850, 18.49, 2021-12-09 5:01:58.671오후, 26.58, 5.29, 2181
1851, 18.5, 2021-12-09 5:01:58.681오후, 26.38, 5.30, 2811
1852, 18.51, 2021-12-09 5:01:58.691오후, 26.18, 5.30, 3319
1853, 18.52, 2021-12-09 5:01:58.701오후, 25.96, 5.26, 3719
1854, 18.53, 2021-12-09 5:01:58.711오후, 25.74, 5.23, 3971
1855, 18.54, 2021-12-09 5:01:58.721오후, 25.32, 5.15, 4330
1856, 18.55, 2021-12-09 5:01:58.731오후, 24.81, 5.08, 4784
1857, 18.56, 2021-12-09 5:01:58.741오후, 24.39, 5.01, 5249
1858, 18.57, 2021-12-09 5:01:58.751오후, 24.12, 5.00, 5601
1859, 18.58, 2021-12-09 5:01:58.761오후, 23.90, 5.01, 5994
1860, 18.59, 2021-12-09 5:01:58.771오후, 23.67, 5.01, 6411
1861, 18.6, 2021-12-09 5:01:58.781오후, 23.49, 5.02, 6709
1862, 18.61, 2021-12-09 5:01:58.791오후, 23.37, 5.03, 6956
1863, 18.62, 2021-12-09 5:01:58.801오후, 23.30, 5.03, 7204
1864, 18.63, 2021-12-09 5:01:58.811오후, 23.22, 5.02, 7335
1865, 18.64, 2021-12-09 5:01:58.821오후, 23.21, 5.00, 7406
1866, 18.65, 2021-12-09 5:01:58.831오후, 23.17, 4.99, 7421
1867, 18.66, 2021-12-09 5:01:58.841오후, 23.16, 4.96, 7411
1868, 18.67, 2021-12-09 5:01:58.851오후, 23.16, 4.96, 7337
1869, 18.68, 2021-12-09 5:01:58.861오후, 23.17, 4.98, 7245
1870, 18.69, 2021-12-09 5:01:58.871오후, 23.14, 5.01, 7172
1871, 18.7, 2021-12-09 5:01:58.881오후, 23.12, 5.06, 7073
1872, 18.71, 2021-12-09 5:01:58.891오후, 23.08, 5.10, 6970
1873, 18.72, 2021-12-09 5:01:58.901오후, 23.09, 5.17, 6802
1874, 18.73, 2021-12-09 5:01:58.911오후, 23.03, 5.20, 6670
1875, 18.74, 2021-12-09 5:01:58.921오후, 23.03, 5.25, 6476
1876, 18.75, 2021-12-09 5:01:58.931오후, 22.87, 5.28, 6360
1877, 18.76, 2021-12-09 5:01:58.941오후, 22.75, 5.33, 6217
1878, 18.77, 2021-12-09 5:01:58.951오후, 22.71, 5.35, 6077
1879, 18.78, 2021-12-09 5:01:58.961오후, 22.52, 5.37, 6030
1880, 18.79, 2021-12-09 5:01:58.971오후, 22.29, 5.40, 6034
1881, 18.8, 2021-12-09 5:01:58.981오후, 22.16, 5.43, 5934
1882, 18.81, 2021-12-09 5:01:58.991오후, 21.78, 5.46, 6002
1883, 18.82, 2021-12-09 5:01:59.001오후, 21.58, 5.47, 5967
1884, 18.83, 2021-12-09 5:01:59.011오후, 21.33, 5.51, 6012
1885, 18.84, 2021-12-09 5:01:59.021오후, 21.12, 5.53, 6026
1886, 18.85, 2021-12-09 5:01:59.031오후, 20.93, 5.50, 6056
1887, 18.86, 2021-12-09 5:01:59.041오후, 20.63, 5.49, 6120
1888, 18.87, 2021-12-09 5:01:59.051오후, 20.42, 5.48, 6158
1889, 18.88, 2021-12-09 5:01:59.061오후, 20.14, 5.49, 6293
1890, 18.89, 2021-12-09 5:01:59.071오후, 19.86, 5.48, 6365
1891, 18.9, 2021-12-09 5:01:59.081오후, 19.51, 5.49, 6386
1892, 18.91, 2021-12-09 5:01:59.091오후, 19.11, 5.50, 6463
1893, 18.92, 2021-12-09 5:01:59.101오후, 18.74, 5.50, 6458
1894, 18.93, 2021-12-09 5:01:59.111오후, 18.26, 5.49, 6523
1895, 18.94, 2021-12-09 5:01:59.121오후, 17.84, 5.51, 6530
1896, 18.95, 2021-12-09 5:01:59.131오후, 17.35, 5.50, 6614
1897, 18.96, 2021-12-09 5:01:59.141오후, 16.80, 5.50, 6598
1898, 18.97, 2021-12-09 5:01:59.151오후, 16.10, 5.49, 6626
1899, 18.98, 2021-12-09 5:01:59.161오후, 15.52, 5.49, 6672
1900, 18.99, 2021-12-09 5:01:59.171오후, 14.86, 5.47, 6705
1901, 19, 2021-12-09 5:01:59.181오후, 14.18, 5.45, 6745
1902, 19.01, 2021-12-09 5:01:59.191오후, 13.42, 5.40, 6783
1903, 19.02, 2021-12-09 5:01:59.201오후, 12.73, 5.37, 6873
1904, 19.03, 2021-12-09 5:01:59.211오후, 12.13, 5.31, 6896
1905, 19.04, 2021-12-09 5:01:59.221오후, 11.52, 5.29, 6952
1906, 19.05, 2021-12-09 5:01:59.231오후, 11.03, 5.31, 7107
1907, 19.06, 2021-12-09 5:01:59.241오후, 10.64, 5.35, 7259
1908, 19.07, 2021-12-09 5:01:59.251오후, 10.37, 5.43, 7346
1909, 19.08, 2021-12-09 5:01:59.261오후, 10.10, 5.48, 7565
1910, 19.09, 2021-12-09 5:01:59.271오후, 9.83, 5.55, 7574
1911, 19.1, 2021-12-09 5:01:59.281오후, 9.61, 5.59, 7603
1912, 19.11, 2021-12-09 5:01:59.291오후, 9.43, 5.60, 7574
1913, 19.12, 2021-12-09 5:01:59.301오후, 9.25, 5.64, 7518
1914, 19.13, 2021-12-09 5:01:59.311오후, 9.10, 5.66, 7335
1915, 19.14, 2021-12-09 5:01:59.321오후, 8.95, 5.68, 7086
1916, 19.15, 2021-12-09 5:01:59.331오후, 8.76, 5.75, 6747
1917, 19.16, 2021-12-09 5:01:59.341오후, 8.60, 5.82, 6362
1918, 19.17, 2021-12-09 5:01:59.351오후, 8.46, 5.92, 5845
1919, 19.18, 2021-12-09 5:01:59.361오후, 8.34, 6.00, 5181
1920, 19.19, 2021-12-09 5:01:59.371오후, 8.28, 6.04, 4507
1921, 19.2, 2021-12-09 5:01:59.381오후, 8.16, 6.09, 3670
1922, 19.21, 2021-12-09 5:01:59.391오후, 8.10, 6.06, 2819
1923, 19.22, 2021-12-09 5:01:59.401오후, 8.07, 6.10, 2086
1924, 19.23, 2021-12-09 5:01:59.411오후, 8.06, 6.10, 1416
1925, 19.24, 2021-12-09 5:01:59.421오후, 8.15, 6.10, 900
1926, 19.25, 2021-12-09 5:01:59.431오후, 8.12, 5.74, 446
1927, 19.26, 2021-12-09 5:01:59.441오후, 7.67, 5.68, 193
1928, 19.27, 2021-12-09 5:01:59.451오후, 5.25, 7.93, 43
1929, 19.28, 2021-12-09 5:01:59.461오후, -0.51, -0.51, 0
1930, 19.29, 2021-12-09 5:01:59.471오후, -0.51, -0.51, 0
1931, 19.3, 2021-12-09 5:01:59.481오후, -0.51, -0.51, 0
1932, 19.31, 2021-12-09 5:01:59.491오후, -0.51, -0.51, 0
1933, 19.32, 2021-12-09 5:01:59.501오후, -0.51, -0.51, 0
1934, 19.33, 2021-12-09 5:01:59.511오후, -0.51, -0.51, 0
1935, 19.34, 2021-12-09 5:01:59.521오후, -0.51, -0.51, 0
1936, 19.35, 2021-12-09 5:01:59.531오후, -0.51, -0.51, 0
1937, 19.36, 2021-12-09 5:01:59.541오후, -0.51, -0.51, 0
1938, 19.37, 2021-12-09 5:01:59.551오후, -0.51, -0.51, 0
1939, 19.38, 2021-12-09 5:01:59.561오후, -0.51, -0.51, 0
1940, 19.39, 2021-12-09 5:01:59.571오후, -0.51, -0.51, 0
1941, 19.4, 2021-12-09 5:01:59.581오후, -0.51, -0.51, 0
1942, 19.41, 2021-12-09 5:01:59.591오후, -0.51, -0.51, 0
1943, 19.42, 2021-12-09 5:01:59.601오후, -0.51, -0.51, 0
1944, 19.43, 2021-12-09 5:01:59.611오후, -0.51, -0.51, 0
1945, 19.44, 2021-12-09 5:01:59.621오후, -0.51, -0.51, 0
1946, 19.45, 2021-12-09 5:01:59.631오후, -0.51, -0.51, 0
1947, 19.46, 2021-12-09 5:01:59.641오후, -0.51, -0.51, 0
1948, 19.47, 2021-12-09 5:01:59.651오후, -0.51, -0.51, 0
1949, 19.48, 2021-12-09 5:01:59.661오후, -0.51, -0.51, 0
1950, 19.49, 2021-12-09 5:01:59.671오후, -0.51, -0.51, 0
1951, 19.5, 2021-12-09 5:01:59.681오후, -0.51, -0.51, 0
1952, 19.51, 2021-12-09 5:01:59.691오후, -0.51, -0.51, 0
1953, 19.52, 2021-12-09 5:01:59.701오후, -0.51, -0.51, 0
1954, 19.53, 2021-12-09 5:01:59.711오후, -0.51, -0.51, 0
1955, 19.54, 2021-12-09 5:01:59.721오후, -0.51, -0.51, 0
1956, 19.55, 2021-12-09 5:01:59.731오후, -0.51, -0.51, 0
1957, 19.56, 2021-12-09 5:01:59.741오후, -0.51, -0.51, 0
1958, 19.57, 2021-12-09 5:01:59.751오후, -0.51, -0.51, 0
1959, 19.58, 2021-12-09 5:01:59.761오후, -0.51, -0.51, 0
1960, 19.59, 2021-12-09 5:01:59.771오후, -0.51, -0.51, 0
1961, 19.6, 2021-12-09 5:01:59.781오후, -0.51, -0.51, 0
1962, 19.61, 2021-12-09 5:01:59.791오후, -0.51, -0.51, 0
1963, 19.62, 2021-12-09 5:01:59.801오후, -0.51, -0.51, 0
1964, 19.63, 2021-12-09 5:01:59.811오후, -0.51, -0.51, 0
1965, 19.64, 2021-12-09 5:01:59.821오후, -0.51, -0.51, 0
1966, 19.65, 2021-12-09 5:01:59.831오후, -0.51, -0.51, 0
1967, 19.66, 2021-12-09 5:01:59.841오후, -0.51, -0.51, 0
1968, 19.67, 2021-12-09 5:01:59.851오후, -0.51, -0.51, 0
1969, 19.68, 2021-12-09 5:01:59.861오후, -0.51, -0.51, 0
1970, 19.69, 2021-12-09 5:01:59.871오후, -0.51, -0.51, 0
1971, 19.7, 2021-12-09 5:01:59.881오후, -0.51, -0.51, 0
1972, 19.71, 2021-12-09 5:01:59.891오후, -0.51, -0.51, 0
1973, 19.72, 2021-12-09 5:01:59.901오후, -0.51, -0.51, 0
1974, 19.73, 2021-12-09 5:01:59.911오후, 25.93, 5.63, 71
1975, 19.74, 2021-12-09 5:01:59.921오후, 26.19, 5.08, 258
1976, 19.75, 2021-12-09 5:01:59.931오후, 26.42, 5.07, 750
1977, 19.76, 2021-12-09 5:01:59.941오후, 26.56, 5.14, 1251
1978, 19.77, 2021-12-09 5:01:59.951오후, 26.49, 5.20, 1905
1979, 19.78, 2021-12-09 5:01:59.961오후, 26.32, 5.29, 2487
1980, 19.79, 2021-12-09 5:01:59.971오후, 26.14, 5.28, 2991
1981, 19.8, 2021-12-09 5:01:59.981오후, 25.93, 5.26, 3454
1982, 19.81, 2021-12-09 5:01:59.991오후, 25.70, 5.24, 3719
1983, 19.82, 2021-12-09 5:02:00.001오후, 25.16, 5.13, 3943
1984, 19.83, 2021-12-09 5:02:00.011오후, 24.74, 5.05, 4206
1985, 19.84, 2021-12-09 5:02:00.021오후, 24.36, 4.98, 4546
1986, 19.85, 2021-12-09 5:02:00.031오후, 24.03, 4.95, 4917
1987, 19.86, 2021-12-09 5:02:00.041오후, 23.82, 4.96, 5369
1988, 19.87, 2021-12-09 5:02:00.051오후, 23.54, 4.99, 5893
1989, 19.88, 2021-12-09 5:02:00.061오후, 23.32, 5.01, 6424
1990, 19.89, 2021-12-09 5:02:00.071오후, 23.29, 5.05, 6825
1991, 19.9, 2021-12-09 5:02:00.081오후, 23.19, 5.06, 7143
1992, 19.91, 2021-12-09 5:02:00.091오후, 23.20, 5.07, 7352
1993, 19.92, 2021-12-09 5:02:00.101오후, 23.13, 5.06, 7554
1994, 19.93, 2021-12-09 5:02:00.111오후, 23.11, 5.05, 7629
1995, 19.94, 2021-12-09 5:02:00.121오후, 23.09, 5.07, 7652
1996, 19.95, 2021-12-09 5:02:00.131오후, 22.97, 5.10, 7657
1997, 19.96, 2021-12-09 5:02:00.141오후, 22.89, 5.11, 7599
1998, 19.97, 2021-12-09 5:02:00.151오후, 22.80, 5.15, 7538
1999, 19.98, 2021-12-09 5:02:00.161오후, 22.68, 5.19, 7406
2000, 19.99, 2021-12-09 5:02:00.171오후, 22.53, 5.26, 7305
2001, 20, 2021-12-09 5:02:00.181오후, 22.33, 5.33, 7199
2002, 20.01, 2021-12-09 5:02:00.191오후, 22.14, 5.36, 7047
2003, 20.02, 2021-12-09 5:02:00.201오후, 21.93, 5.42, 6839
2004, 20.03, 2021-12-09 5:02:00.211오후, 21.67, 5.48, 6639
2005, 20.04, 2021-12-09 5:02:00.221오후, 21.48, 5.49, 6470
2006, 20.05, 2021-12-09 5:02:00.231오후, 21.29, 5.49, 6330
2007, 20.06, 2021-12-09 5:02:00.241오후, 21.01, 5.52, 6178
2008, 20.07, 2021-12-09 5:02:00.251오후, 20.86, 5.56, 6041
2009, 20.08, 2021-12-09 5:02:00.261오후, 20.55, 5.59, 5995
2010, 20.09, 2021-12-09 5:02:00.271오후, 20.41, 5.64, 5896
2011, 20.1, 2021-12-09 5:02:00.281오후, 20.13, 5.68, 5867
2012, 20.11, 2021-12-09 5:02:00.291오후, 19.88, 5.70, 5880
2013, 20.12, 2021-12-09 5:02:00.301오후, 19.64, 5.73, 5845
2014, 20.13, 2021-12-09 5:02:00.311오후, 19.44, 5.73, 5836
2015, 20.14, 2021-12-09 5:02:00.321오후, 19.28, 5.72, 5783
2016, 20.15, 2021-12-09 5:02:00.331오후, 19.08, 5.75, 5829
2017, 20.16, 2021-12-09 5:02:00.341오후, 18.84, 5.75, 5926
2018, 20.17, 2021-12-09 5:02:00.351오후, 18.65, 5.75, 6035
2019, 20.18, 2021-12-09 5:02:00.361오후, 18.38, 5.77, 6113
2020, 20.19, 2021-12-09 5:02:00.371오후, 18.08, 5.77, 6209
2021, 20.2, 2021-12-09 5:02:00.381오후, 17.62, 5.82, 6255
2022, 20.21, 2021-12-09 5:02:00.391오후, 17.19, 5.83, 6305
2023, 20.22, 2021-12-09 5:02:00.401오후, 16.68, 5.85, 6293
2024, 20.23, 2021-12-09 5:02:00.411오후, 16.12, 5.85, 6338
2025, 20.24, 2021-12-09 5:02:00.421오후, 15.56, 5.88, 6432
2026, 20.25, 2021-12-09 5:02:00.431오후, 15.04, 5.91, 6514
2027, 20.26, 2021-12-09 5:02:00.441오후, 14.51, 5.90, 6563
2028, 20.27, 2021-12-09 5:02:00.451오후, 13.85, 5.91, 6581
2029, 20.28, 2021-12-09 5:02:00.461오후, 13.20, 5.90, 6667
2030, 20.29, 2021-12-09 5:02:00.471오후, 12.55, 5.90, 6692
2031, 20.3, 2021-12-09 5:02:00.481오후, 12.02, 5.89, 6867
2032, 20.31, 2021-12-09 5:02:00.491오후, 11.50, 5.87, 6845
2033, 20.32, 2021-12-09 5:02:00.501오후, 11.01, 5.83, 7043
2034, 20.33, 2021-12-09 5:02:00.511오후, 10.63, 5.81, 7108
2035, 20.34, 2021-12-09 5:02:00.521오후, 10.39, 5.82, 7216
2036, 20.35, 2021-12-09 5:02:00.531오후, 10.14, 5.84, 7300
2037, 20.36, 2021-12-09 5:02:00.541오후, 9.95, 5.85, 7326
2038, 20.37, 2021-12-09 5:02:00.551오후, 9.70, 5.89, 7335
2039, 20.38, 2021-12-09 5:02:00.561오후, 9.50, 5.90, 7297
2040, 20.39, 2021-12-09 5:02:00.571오후, 9.35, 5.90, 7206
2041, 20.4, 2021-12-09 5:02:00.581오후, 9.17, 5.92, 7095
2042, 20.41, 2021-12-09 5:02:00.591오후, 8.96, 5.98, 6831
2043, 20.42, 2021-12-09 5:02:00.601오후, 8.79, 6.09, 6508
2044, 20.43, 2021-12-09 5:02:00.611오후, 8.61, 6.20, 6055
2045, 20.44, 2021-12-09 5:02:00.621오후, 8.44, 6.33, 5573
2046, 20.45, 2021-12-09 5:02:00.631오후, 8.28, 6.48, 5010
2047, 20.46, 2021-12-09 5:02:00.641오후, 8.18, 6.53, 4570
2048, 20.47, 2021-12-09 5:02:00.651오후, 8.05, 6.61, 3931
2049, 20.48, 2021-12-09 5:02:00.661오후, 7.94, 6.65, 3277
2050, 20.49, 2021-12-09 5:02:00.671오후, 7.77, 6.67, 2572
2051, 20.5, 2021-12-09 5:02:00.681오후, 7.69, 6.70, 1994
2052, 20.51, 2021-12-09 5:02:00.691오후, 7.60, 6.61, 1407
2053, 20.52, 2021-12-09 5:02:00.701오후, 7.45, 6.68, 859
2054, 20.53, 2021-12-09 5:02:00.711오후, 7.02, 6.72, 427
2055, 20.54, 2021-12-09 5:02:00.721오후, 5.71, 7.60, 153
2056, 20.55, 2021-12-09 5:02:00.731오후, 5.47, 7.95, 70
2057, 20.56, 2021-12-09 5:02:00.741오후, 5.69, 8.11, 13
2058, 20.57, 2021-12-09 5:02:00.751오후, -0.51, -0.51, 0
2059, 20.58, 2021-12-09 5:02:00.761오후, -0.51, -0.51, 0
2060, 20.59, 2021-12-09 5:02:00.771오후, -0.51, -0.51, 0
2061, 20.6, 2021-12-09 5:02:00.781오후, -0.51, -0.51, 0
2062, 20.61, 2021-12-09 5:02:00.791오후, -0.51, -0.51, 0
2063, 20.62, 2021-12-09 5:02:00.801오후, -0.51, -0.51, 0
2064, 20.63, 2021-12-09 5:02:00.811오후, -0.51, -0.51, 0
2065, 20.64, 2021-12-09 5:02:00.821오후, -0.51, -0.51, 0
2066, 20.65, 2021-12-09 5:02:00.831오후, -0.51, -0.51, 0
2067, 20.66, 2021-12-09 5:02:00.841오후, -0.51, -0.51, 0
2068, 20.67, 2021-12-09 5:02:00.851오후, -0.51, -0.51, 0
2069, 20.68, 2021-12-09 5:02:00.861오후, -0.51, -0.51, 0
2070, 20.69, 2021-12-09 5:02:00.871오후, -0.51, -0.51, 0
2071, 20.7, 2021-12-09 5:02:00.881오후, -0.51, -0.51, 0
2072, 20.71, 2021-12-09 5:02:00.891오후, -0.51, -0.51, 0
2073, 20.72, 2021-12-09 5:02:00.901오후, -0.51, -0.51, 0
2074, 20.73, 2021-12-09 5:02:00.911오후, -0.51, -0.51, 0
2075, 20.74, 2021-12-09 5:02:00.921오후, -0.51, -0.51, 0
2076, 20.75, 2021-12-09 5:02:00.931오후, -0.51, -0.51, 0
2077, 20.76, 2021-12-09 5:02:00.941오후, -0.51, -0.51, 0
2078, 20.77, 2021-12-09 5:02:00.951오후, -0.51, -0.51, 0
2079, 20.78, 2021-12-09 5:02:00.961오후, -0.51, -0.51, 0
2080, 20.79, 2021-12-09 5:02:00.971오후, -0.51, -0.51, 0
2081, 20.8, 2021-12-09 5:02:00.981오후, -0.51, -0.51, 0
2082, 20.81, 2021-12-09 5:02:00.991오후, -0.51, -0.51, 0
2083, 20.82, 2021-12-09 5:02:01.001오후, -0.51, -0.51, 0
2084, 20.83, 2021-12-09 5:02:01.011오후, -0.51, -0.51, 0
2085, 20.84, 2021-12-09 5:02:01.021오후, -0.51, -0.51, 0
2086, 20.85, 2021-12-09 5:02:01.031오후, -0.51, -0.51, 0
2087, 20.86, 2021-12-09 5:02:01.041오후, -0.51, -0.51, 0
2088, 20.87, 2021-12-09 5:02:01.051오후, -0.51, -0.51, 0
2089, 20.88, 2021-12-09 5:02:01.061오후, -0.51, -0.51, 0
2090, 20.89, 2021-12-09 5:02:01.071오후, -0.51, -0.51, 0
2091, 20.9, 2021-12-09 5:02:01.081오후, -0.51, -0.51, 0
2092, 20.91, 2021-12-09 5:02:01.091오후, -0.51, -0.51, 0
2093, 20.92, 2021-12-09 5:02:01.101오후, -0.51, -0.51, 0
2094, 20.93, 2021-12-09 5:02:01.111오후, -0.51, -0.51, 0
2095, 20.94, 2021-12-09 5:02:01.121오후, -0.51, -0.51, 0
2096, 20.95, 2021-12-09 5:02:01.131오후, -0.51, -0.51, 0
2097, 20.96, 2021-12-09 5:02:01.141오후, -0.51, -0.51, 0
2098, 20.97, 2021-12-09 5:02:01.151오후, -0.51, -0.51, 0
2099, 20.98, 2021-12-09 5:02:01.161오후, -0.51, -0.51, 0
2100, 20.99, 2021-12-09 5:02:01.171오후, -0.51, -0.51, 0
2101, 21, 2021-12-09 5:02:01.181오후, -0.51, -0.51, 0
2102, 21.01, 2021-12-09 5:02:01.191오후, 25.91, 5.71, 46
2103, 21.02, 2021-12-09 5:02:01.201오후, 26.20, 5.11, 215
2104, 21.03, 2021-12-09 5:02:01.211오후, 26.38, 5.11, 583
2105, 21.04, 2021-12-09 5:02:01.221오후, 26.53, 5.15, 969
2106, 21.05, 2021-12-09 5:02:01.231오후, 26.52, 5.14, 1403
2107, 21.06, 2021-12-09 5:02:01.241오후, 26.38, 5.20, 1970
2108, 21.07, 2021-12-09 5:02:01.251오후, 26.22, 5.23, 2517
2109, 21.08, 2021-12-09 5:02:01.261오후, 26.06, 5.22, 2992
2110, 21.09, 2021-12-09 5:02:01.271오후, 25.85, 5.23, 3399
2111, 21.1, 2021-12-09 5:02:01.281오후, 25.54, 5.20, 3795
2112, 21.11, 2021-12-09 5:02:01.291오후, 25.01, 5.11, 4246
2113, 21.12, 2021-12-09 5:02:01.301오후, 24.63, 5.05, 4641
2114, 21.13, 2021-12-09 5:02:01.311오후, 24.37, 5.02, 4996
2115, 21.14, 2021-12-09 5:02:01.321오후, 24.11, 4.97, 5253
2116, 21.15, 2021-12-09 5:02:01.331오후, 23.92, 4.94, 5512
2117, 21.16, 2021-12-09 5:02:01.341오후, 23.70, 4.92, 5847
2118, 21.17, 2021-12-09 5:02:01.351오후, 23.54, 4.90, 6168
2119, 21.18, 2021-12-09 5:02:01.361오후, 23.42, 4.89, 6489
2120, 21.19, 2021-12-09 5:02:01.371오후, 23.30, 4.89, 6785
2121, 21.2, 2021-12-09 5:02:01.381오후, 23.22, 4.89, 7058
2122, 21.21, 2021-12-09 5:02:01.391오후, 23.14, 4.88, 7277
2123, 21.22, 2021-12-09 5:02:01.401오후, 23.11, 4.87, 7420
